player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ivan Toney,17,eng ENG,FW,26-199,90,0,0,0,0,6,1,1,0,33,0,0,1,0.6,0.6,0.0,1,0,15,20,75.0,2,27,0,2,0
Mikkel Damsgaard,24,dk DEN,LW,22-090,60,0,0,0,0,2,2,0,0,32,1,0,1,0.1,0.1,0.0,2,0,14,23,60.9,2,24,2,2,0
Josh Dasilva,10,eng ENG,"RW,LW",23-343,30,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.2,2,0,15,20,75.0,2,19,1,0,0
Bryan Mbeumo,19,cm CMR,RW,23-055,60,0,0,0,0,1,0,0,0,33,1,0,1,0.1,0.1,0.0,1,0,20,27,74.1,3,27,1,0,0
Yoane Wissa,11,cd COD,"LW,RW",26-028,30,0,0,0,0,1,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,3,6,50.0,0,5,0,0,0
Mathias Jensen,8,dk DEN,LM,26-273,90,0,0,0,0,0,0,0,0,81,4,1,2,0.0,0.0,0.0,5,0,51,68,75.0,11,48,0,3,2
Vitaly Janelt,27,de GER,CM,24-144,90,0,0,0,0,0,0,0,0,56,3,0,1,0.0,0.0,0.1,2,0,44,50,88.0,2,41,1,0,0
Shandon Baptiste,26,gd GRN,RM,24-176,83,0,0,0,0,0,0,0,0,56,1,0,1,0.0,0.0,0.1,2,0,39,48,81.3,7,44,2,2,0
Frank Onyeka,15,ng NGA,RM,24-273,7,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0
Rico Henry,3,eng ENG,LB,25-085,90,0,0,0,0,0,0,0,0,41,5,1,0,0.0,0.0,0.0,2,0,29,31,93.5,2,25,3,1,1
Ben Mee,16,eng ENG,CB,33-010,90,0,0,0,0,1,1,0,0,83,3,1,2,0.0,0.0,0.0,0,0,55,70,78.6,2,50,0,1,1
Pontus Jansson,18,se SWE,CB,31-230,64,0,0,0,0,1,0,0,0,58,0,3,1,0.0,0.0,0.0,1,0,39,47,83.0,4,37,0,0,0
Mathias Jørgensen,13,dk DEN,CB,32-161,26,0,0,0,0,0,0,0,0,34,1,0,0,0.0,0.0,0.0,0,0,30,32,93.8,2,28,0,0,0
Kristoffer Ajer,20,no NOR,RB,24-167,60,0,0,0,0,1,0,0,0,54,1,0,0,0.0,0.0,0.0,0,0,48,53,90.6,8,44,5,3,2
Aaron Hickey,2,sct SCO,RB,20-113,30,0,0,0,0,0,0,1,0,33,0,1,0,0.0,0.0,0.0,1,0,24,29,82.8,2,24,2,1,0
David Raya,1,es ESP,GK,27-016,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,42,50,84.0,0,40,0,0,0
