player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Eric Maxim Choupo-Moting,10,cm CMR,"FW,AM,LM",28-219,90,0,0,0,0,2,1,1,0,41,2,1,3,0.1,0.1,0.0,0,0,12,21,57.1,0,21,0,1,0
Ramadan Sobhi,32,eg EGY,AM,20-278,77,0,0,0,0,0,0,0,0,30,3,1,1,0.0,0.0,0.1,1,0,16,23,69.6,0,18,1,0,0
Saido Berahino,9,bi BDI,"FW,AM",24-085,13,0,0,0,0,1,0,0,0,3,0,0,0,0.4,0.4,0.5,1,0,1,1,100.0,0,4,0,0,0
Xherdan Shaqiri,22,ch SUI,AM,26-018,87,0,1,0,0,0,0,1,0,30,0,0,0,0.0,0.0,0.4,5,2,22,27,81.5,6,19,1,2,1
Charlie Adam,16,sct SCO,"AM,CM",31-322,3,0,0,0,0,1,0,0,0,4,0,0,0,0.5,0.5,0.0,1,0,0,0,,0,3,1,1,1
Joe Allen,4,wls WAL,"CM,RM",27-228,90,0,0,0,0,1,0,1,0,51,5,1,3,0.1,0.1,0.0,0,0,25,34,73.5,5,23,2,1,1
Darren Fletcher,24,sct SCO,CM,33-269,90,1,0,0,0,1,1,0,0,42,0,2,0,0.0,0.0,0.0,0,0,20,29,69.0,1,21,0,0,0
Erik Pieters,3,nl NED,"WB,LB",29-082,90,0,0,0,0,0,0,0,0,46,1,2,6,0.0,0.0,0.0,0,0,21,29,72.4,1,17,0,0,0
Mame Biram Diouf,18,sn SEN,"WB,RB",29-316,90,0,0,0,0,0,0,1,0,44,2,0,0,0.0,0.0,0.1,1,0,8,25,32.0,2,20,3,0,0
Kevin Wimmer,5,at AUT,CB,24-347,90,0,0,0,0,0,0,0,0,40,1,0,2,0.0,0.0,0.0,0,0,19,29,65.5,1,13,0,0,0
Ryan Shawcross,17,eng ENG,CB,30-024,90,0,0,0,0,0,0,0,0,29,0,0,5,0.0,0.0,0.0,0,0,9,13,69.2,1,7,1,0,0
Kurt Zouma,6,fr FRA,CB,23-001,90,0,0,0,0,0,0,0,0,45,4,1,2,0.0,0.0,0.0,0,0,9,20,45.0,1,6,0,0,0
Jack Butland,1,eng ENG,GK,24-232,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,8,29,27.6,0,12,0,0,0
