player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
David de Gea,es ESP,30-022,45,3,2,1,33.3,0.4,,2,,4,1,50.0,39.0,2,0.0,17.5,7,,,,
Dean Henderson,eng ENG,23-262,45,2,0,2,100.0,0.0,0,2,0.0,10,4,20.0,28.7,2,0.0,15.0,4,0,0.0,0,
