player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Dominic Calvert-Lewin,29,eng ENG,FW,20-258,89,0,0,0,0,1,0,0,0,30,0,0,0,0.1,0.1,0.0,2,1,16,22,72.7,2,19,0,1,0
Nikola Vlašić,27,hr CRO,FW,20-056,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,1,0,0
Gylfi Sigurðsson,18,is ISL,"LM,RM",28-082,90,0,1,0,0,1,0,1,0,46,2,0,1,0.1,0.1,0.1,2,1,28,38,73.7,2,27,3,4,3
Wayne Rooney,10,eng ENG,CM,32-036,84,3,0,0,1,3,3,0,0,76,2,1,0,1.2,0.4,0.0,2,1,48,62,77.4,4,43,2,1,1
Beni Baningime,54,cd COD,CM,19-081,6,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,6,0,0,0
Tom Davies,26,eng ENG,CM,19-152,90,0,0,0,0,0,0,1,0,44,1,3,0,0.0,0.0,0.1,2,0,28,33,84.8,5,27,2,0,0
Aaron Lennon,12,eng ENG,"RM,LM",30-227,88,0,0,0,0,0,0,0,0,42,3,1,3,0.0,0.0,0.0,0,0,22,30,73.3,0,19,0,3,2
Ademola Lookman,31,ng NGA,LM,20-040,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,3,1,1,1
Idrissa Gana Gueye,17,sn SEN,DM,28-064,90,0,0,0,0,0,0,0,0,56,3,4,0,0.0,0.0,0.1,1,0,43,46,93.5,0,37,1,1,1
Cuco Martina,15,cw CUW,LB,28-065,90,0,0,0,0,0,0,0,0,64,4,0,0,0.0,0.0,0.0,0,0,32,42,76.2,3,23,1,0,0
Ashley Williams,5,wls WAL,CB,33-098,90,1,0,0,0,1,1,0,0,54,1,3,0,0.1,0.1,0.0,0,0,37,39,94.9,3,27,1,1,1
Mason Holgate,30,eng ENG,CB,21-038,90,0,0,0,0,0,0,0,0,57,1,1,1,0.0,0.0,0.0,0,0,33,43,76.7,1,23,0,0,0
Jonjoe Kenny,43,eng ENG,RB,20-259,90,0,1,0,0,1,0,0,0,66,2,2,0,0.1,0.1,0.5,3,1,36,52,69.2,2,27,2,3,2
Jordan Pickford,1,eng ENG,GK,23-267,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,10,30,33.3,0,20,0,0,0
