player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jay Rodriguez,19,eng ENG,FW,30-348,90,1,0,0,0,3,2,0,0,26,0,0,0,0.2,0.2,0.0,1,0,14,21,66.7,2,15,2,1,1
Chris Wood,9,nz NZL,FW,28-217,64,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,6,0,0,0
Matěj Vydra,27,cz CZE,FW,28-071,26,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,1,0,7,8,87.5,0,2,0,1,0
Dwight McNeil,11,eng ENG,LM,20-232,90,0,0,0,0,1,0,0,0,39,1,3,3,0.0,0.0,0.0,1,0,10,28,35.7,1,23,8,4,1
Josh Brownhill,8,eng ENG,CM,24-205,90,0,0,0,0,0,0,0,0,44,3,4,2,0.0,0.0,0.0,1,0,20,30,66.7,0,14,1,1,1
Ashley Westwood,18,eng ENG,CM,30-101,90,0,0,0,0,0,0,0,0,58,1,1,0,0.0,0.0,0.0,1,0,32,52,61.5,2,18,0,0,0
Erik Pieters,23,nl NED,RM,31-339,64,0,0,0,0,0,0,0,0,19,2,0,2,0.0,0.0,0.0,0,0,6,11,54.5,0,6,0,0,0
Jóhann Berg Guðmundsson,7,is ISL,RM,29-258,26,0,0,0,0,1,0,0,0,15,0,0,0,0.1,0.1,0.0,0,0,5,11,45.5,0,8,1,0,0
Charlie Taylor,3,eng ENG,LB,26-297,90,0,0,0,0,0,0,0,0,36,1,1,1,0.0,0.0,0.0,0,0,11,26,42.3,0,12,1,1,1
James Tarkowski,5,eng ENG,CB,27-235,90,0,1,0,0,1,0,0,0,36,0,2,1,0.1,0.1,0.1,2,1,12,20,60.0,2,2,0,0,0
Kevin Long,28,ie IRL,CB,29-328,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,4,0,0,0
Phil Bardsley,26,sct SCO,RB,35-013,90,0,0,0,0,0,0,1,0,54,2,2,2,0.0,0.0,0.1,2,1,22,37,59.5,1,15,0,0,0
Nick Pope,1,eng ENG,GK,28-083,90,0,0,0,0,0,0,1,0,44,0,1,0,0.0,0.0,0.0,0,0,13,39,33.3,0,18,0,0,0
