player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Evan Ferguson,28,ie IRL,FW,18-340,45,0,0,0,0,1,1,0,0,15,0,0,0,0.0,0.0,0.1,2,0,6,8,75.0,0,9,0,0,0
Ansu Fati,31,es ESP,AM,20-328,45,0,0,0,0,2,0,0,0,28,1,0,1,0.6,0.6,0.0,2,1,21,21,100.0,3,19,0,1,0
Simon Adingra,24,ci CIV,"LW,RW",21-266,86,0,0,0,0,0,0,0,0,42,0,2,0,0.0,0.0,0.6,2,0,28,30,93.3,1,21,2,6,2
Tariq Lamptey,2,gh GHA,RW,22-359,4,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,4,0,1,0
Facundo Buonanotte,40,ar ARG,RW,18-275,45,0,0,0,0,1,1,0,0,21,2,2,0,0.0,0.0,0.0,0,0,10,14,71.4,0,13,0,1,0
Kaoru Mitoma,22,jp JPN,LW,26-127,45,2,0,0,0,2,2,0,0,19,1,0,0,0.7,0.7,0.0,0,0,8,11,72.7,1,14,0,3,0
Danny Welbeck,18,eng ENG,"AM,FW",32-302,62,0,0,0,0,0,0,0,0,25,0,1,0,0.0,0.0,0.0,2,0,17,20,85.0,2,18,1,2,0
João Pedro,9,br BRA,AM,21-363,28,0,0,0,0,1,0,0,0,17,1,0,0,0.1,0.1,0.1,2,0,9,9,100.0,2,12,1,5,4
Billy Gilmour,11,sct SCO,DM,22-105,90,0,0,0,0,1,0,1,0,86,3,0,0,0.0,0.0,0.3,5,1,66,79,83.5,5,44,2,1,1
Mahmoud Dahoud,8,de GER,DM,27-266,73,0,1,0,0,1,0,0,0,33,1,0,0,0.0,0.0,0.2,1,1,23,28,82.1,1,18,0,1,0
Carlos Baleba,20,cm CMR,DM,19-264,17,0,0,0,0,0,0,0,0,12,4,0,0,0.0,0.0,0.0,0,0,8,8,100.0,2,5,0,0,0
Pervis Estupiñán,30,ec ECU,LB,25-246,90,0,1,0,0,1,0,0,0,57,1,1,2,0.0,0.0,0.5,2,1,39,43,90.7,5,29,1,1,0
Lewis Dunk,5,eng ENG,CB,31-307,90,0,0,0,0,2,0,1,0,86,0,2,4,0.3,0.3,0.0,1,0,72,78,92.3,2,57,2,0,0
Adam Webster,4,eng ENG,CB,28-263,90,0,0,0,0,1,0,0,0,100,2,0,3,0.1,0.1,0.0,1,0,80,89,89.9,3,63,0,0,0
Joël Veltman,34,nl NED,RB,31-252,90,0,0,0,0,0,0,1,0,76,8,2,0,0.0,0.0,0.0,1,0,43,57,75.4,5,28,0,0,0
Bart Verbruggen,1,nl NED,GK,21-037,90,0,0,0,0,0,0,0,0,54,0,0,0,0.0,0.0,0.0,0,0,36,52,69.2,0,30,0,0,0
