match_id,season_id,date,home_team,away_team,home_score,away_score,status,stadium,attendance
9613,27,"Sat 16 Aug 2014, 12:45 GMT+01:00",12,45,1,2,C,Old Trafford,75339
9612,27,"Sat 16 Aug 2014, 15:00 GMT+01:00",26,7,2,2,C,King Power Stadium,31603
9614,27,"Sat 16 Aug 2014, 15:00 GMT+01:00",17,41,0,1,C,Loftus Road,17603
9615,27,"Sat 16 Aug 2014, 15:00 GMT+01:00",42,2,0,1,C,bet365 Stadium,27478
9616,27,"Sat 16 Aug 2014, 15:00 GMT+01:00",36,29,2,2,C,The Hawthorns,25468
9617,27,"Sat 16 Aug 2014, 15:00 GMT+01:00",25,21,0,1,C,Boleyn Ground,34977
9611,27,"Sat 16 Aug 2014, 17:30 GMT+01:00",1,6,2,1,C,Emirates Stadium,59962
9618,27,"Sun 17 Aug 2014, 13:30 GMT+01:00",10,20,2,1,C,Anfield,44736
9619,27,"Sun 17 Aug 2014, 16:00 GMT+01:00",23,11,0,2,C,St. James' Park,50816
9620,27,"Mon 18 Aug 2014, 20:00 GMT+01:00",43,4,1,3,C,Turf Moor,20699
9621,27,"Sat 23 Aug 2014, 12:45 GMT+01:00",2,23,0,0,C,Villa Park,30267
9622,27,"Sat 23 Aug 2014, 15:00 GMT+01:00",4,26,2,0,C,Stamford Bridge,41604
9623,27,"Sat 23 Aug 2014, 15:00 GMT+01:00",6,25,1,3,C,Selhurst Park,24242
9625,27,"Sat 23 Aug 2014, 15:00 GMT+01:00",20,36,0,0,C,St. Mary's Stadium,27598
9626,27,"Sat 23 Aug 2014, 15:00 GMT+01:00",45,43,1,0,C,Liberty Stadium,20565
9624,27,"Sat 23 Aug 2014, 17:30 GMT+01:00",7,1,2,2,C,Goodison Park,39490
9627,27,"Sun 24 Aug 2014, 13:30 GMT+01:00",41,42,1,1,C,KCOM Stadium,24348
9629,27,"Sun 24 Aug 2014, 13:30 GMT+01:00",21,17,4,0,C,White Hart Lane,36109
9628,27,"Sun 24 Aug 2014, 16:00 GMT+01:00",29,12,1,1,C,Stadium of Light,43217
9630,27,"Mon 25 Aug 2014, 20:00 GMT+01:00",11,10,3,1,C,Etihad Stadium,45471
9631,27,"Sat 30 Aug 2014, 12:45 GMT+01:00",43,12,0,0,C,Turf Moor,21099
9633,27,"Sat 30 Aug 2014, 15:00 GMT+01:00",11,42,0,1,C,Etihad Stadium,45622
9634,27,"Sat 30 Aug 2014, 15:00 GMT+01:00",23,6,3,3,C,St. James' Park,49226
9635,27,"Sat 30 Aug 2014, 15:00 GMT+01:00",17,29,1,0,C,Loftus Road,17930
9636,27,"Sat 30 Aug 2014, 15:00 GMT+01:00",45,36,3,0,C,Liberty Stadium,20318
9637,27,"Sat 30 Aug 2014, 15:00 GMT+01:00",25,20,1,3,C,Boleyn Ground,34907
9632,27,"Sat 30 Aug 2014, 17:30 GMT+01:00",7,4,3,6,C,Goodison Park,39402
9638,27,"Sun 31 Aug 2014, 13:30 GMT+01:00",2,41,2,1,C,Villa Park,28336
9640,27,"Sun 31 Aug 2014, 13:30 GMT+01:00",21,10,0,3,C,White Hart Lane,36130
9639,27,"Sun 31 Aug 2014, 16:00 GMT+01:00",26,1,1,1,C,King Power Stadium,31535
9641,27,"Sat 13 Sep 2014, 12:45 GMT+01:00",1,11,2,2,C,Emirates Stadium,60003
9642,27,"Sat 13 Sep 2014, 15:00 GMT+01:00",4,45,4,2,C,Stamford Bridge,41400
9643,27,"Sat 13 Sep 2014, 15:00 GMT+01:00",6,43,0,0,C,Selhurst Park,23829
9645,27,"Sat 13 Sep 2014, 15:00 GMT+01:00",20,23,4,0,C,St. Mary's Stadium,29678
9646,27,"Sat 13 Sep 2014, 15:00 GMT+01:00",42,26,0,1,C,bet365 Stadium,27500
9647,27,"Sat 13 Sep 2014, 15:00 GMT+01:00",29,21,2,2,C,Stadium of Light,40799
9648,27,"Sat 13 Sep 2014, 15:00 GMT+01:00",36,7,0,2,C,The Hawthorns,23567
9644,27,"Sat 13 Sep 2014, 17:30 GMT+01:00",10,2,0,1,C,Anfield,44689
9649,27,"Sun 14 Sep 2014, 16:00 GMT+01:00",12,17,4,0,C,Old Trafford,75355
9650,27,"Mon 15 Sep 2014, 20:00 GMT+01:00",41,25,2,2,C,KCOM Stadium,21275
9654,27,"Sat 20 Sep 2014, 12:45 GMT+01:00",17,42,2,2,C,Loftus Road,16163
9651,27,"Sat 20 Sep 2014, 15:00 GMT+01:00",2,1,0,3,C,Villa Park,40013
9652,27,"Sat 20 Sep 2014, 15:00 GMT+01:00",43,29,0,0,C,Turf Moor,20026
9653,27,"Sat 20 Sep 2014, 15:00 GMT+01:00",23,41,2,2,C,St. James' Park,49119
9655,27,"Sat 20 Sep 2014, 15:00 GMT+01:00",45,20,0,1,C,Liberty Stadium,20596
9656,27,"Sat 20 Sep 2014, 17:30 GMT+01:00",25,10,3,1,C,Boleyn Ground,34977
9658,27,"Sun 21 Sep 2014, 13:30 GMT+01:00",26,12,5,3,C,King Power Stadium,31784
9660,27,"Sun 21 Sep 2014, 13:30 GMT+01:00",21,36,0,1,C,White Hart Lane,35861
9657,27,"Sun 21 Sep 2014, 16:00 GMT+01:00",7,6,2,3,C,Goodison Park,37574
9659,27,"Sun 21 Sep 2014, 16:00 GMT+01:00",11,4,1,1,C,Etihad Stadium,45602
9665,27,"Sat 27 Sep 2014, 12:45 GMT+01:00",10,7,1,1,C,Anfield,44511
9662,27,"Sat 27 Sep 2014, 15:00 GMT+01:00",4,2,3,0,C,Stamford Bridge,41616
9663,27,"Sat 27 Sep 2014, 15:00 GMT+01:00",6,26,2,0,C,Selhurst Park,24311
9664,27,"Sat 27 Sep 2014, 15:00 GMT+01:00",41,11,2,4,C,KCOM Stadium,22859
9666,27,"Sat 27 Sep 2014, 15:00 GMT+01:00",12,25,2,1,C,Old Trafford,75317
9667,27,"Sat 27 Sep 2014, 15:00 GMT+01:00",20,17,2,1,C,St. Mary's Stadium,30504
9668,27,"Sat 27 Sep 2014, 15:00 GMT+01:00",29,45,0,0,C,Stadium of Light,41325
9661,27,"Sat 27 Sep 2014, 17:30 GMT+01:00",1,21,1,1,C,Emirates Stadium,59900
9669,27,"Sun 28 Sep 2014, 16:00 GMT+01:00",36,43,4,0,C,The Hawthorns,24286
9670,27,"Mon 29 Sep 2014, 20:00 GMT+01:00",42,23,1,0,C,bet365 Stadium,26332
9672,27,"Sat 4 Oct 2014, 15:00 GMT+01:00",41,6,2,0,C,KCOM Stadium,24281
9673,27,"Sat 4 Oct 2014, 15:00 GMT+01:00",26,43,2,2,C,King Power Stadium,31448
9674,27,"Sat 4 Oct 2014, 15:00 GMT+01:00",10,36,2,1,C,Anfield,44708
9675,27,"Sat 4 Oct 2014, 15:00 GMT+01:00",29,42,3,1,C,Stadium of Light,42713
9676,27,"Sat 4 Oct 2014, 15:00 GMT+01:00",45,23,2,2,C,Liberty Stadium,20622
9671,27,"Sat 4 Oct 2014, 17:30 GMT+01:00",2,11,0,2,C,Villa Park,32964
9678,27,"Sun 5 Oct 2014, 12:00 GMT+01:00",12,7,2,1,C,Old Trafford,75294
9677,27,"Sun 5 Oct 2014, 14:05 GMT+01:00",4,1,2,0,C,Stamford Bridge,41607
9679,27,"Sun 5 Oct 2014, 14:05 GMT+01:00",21,20,1,0,C,White Hart Lane,35564
9680,27,"Sun 5 Oct 2014, 16:15 GMT+01:00",25,17,2,0,C,Boleyn Ground,34907
9685,27,"Sat 18 Oct 2014, 12:45 GMT+01:00",11,21,4,1,C,Etihad Stadium,45549
9681,27,"Sat 18 Oct 2014, 15:00 GMT+01:00",1,41,2,2,C,Emirates Stadium,60004
9682,27,"Sat 18 Oct 2014, 15:00 GMT+01:00",43,25,1,3,C,Turf Moor,18936
9683,27,"Sat 18 Oct 2014, 15:00 GMT+01:00",6,4,1,2,C,Selhurst Park,24451
9684,27,"Sat 18 Oct 2014, 15:00 GMT+01:00",7,2,3,0,C,Goodison Park,39505
