match_id,season_id,date,home_team,away_team,home_score,away_score,status,stadium,attendance
58898,363,"Sat 12 Sep 2020, 12:30 GMT+01:00",34,1,0,3,C,Craven Cottage,
58897,363,"Sat 12 Sep 2020, 15:00 GMT+01:00",6,20,1,0,C,Selhurst Park,
58899,363,"Sat 12 Sep 2020, 17:30 GMT+01:00",10,9,4,3,C,Anfield,
58903,363,"Sat 12 Sep 2020, 20:00 GMT+01:00",25,23,0,2,C,London Stadium,
58902,363,"Sun 13 Sep 2020, 14:00 GMT+01:00",36,26,0,3,C,The Hawthorns,
58901,363,"Sun 13 Sep 2020, 16:30 GMT+01:00",21,7,0,1,C,Tottenham Hotspur Stadium,
58905,363,"Mon 14 Sep 2020, 18:00 GMT+01:00",18,38,0,2,C,Bramall Lane,
58904,363,"Mon 14 Sep 2020, 20:15 GMT+01:00",131,4,1,3,C,American Express Stadium,
58909,363,"Sat 19 Sep 2020, 12:30 GMT+01:00",7,36,5,2,C,Goodison Park,
58910,363,"Sat 19 Sep 2020, 15:00 GMT+01:00",9,34,4,3,C,Elland Road,
58912,363,"Sat 19 Sep 2020, 17:30 GMT+01:00",12,6,1,3,C,Old Trafford,
58906,363,"Sat 19 Sep 2020, 20:00 GMT+01:00",1,25,2,1,C,Emirates Stadium,
58914,363,"Sun 20 Sep 2020, 12:00 GMT+01:00",20,21,2,5,C,St. Mary's Stadium,
58913,363,"Sun 20 Sep 2020, 14:00 GMT+01:00",23,131,0,3,C,St. James' Park,
58908,363,"Sun 20 Sep 2020, 16:30 GMT+01:00",4,10,0,2,C,Stamford Bridge,
58911,363,"Sun 20 Sep 2020, 19:00 GMT+01:00",26,43,4,2,C,King Power Stadium,
58907,363,"Mon 21 Sep 2020, 18:00 GMT+01:00",2,18,1,0,C,Villa Park,
58915,363,"Mon 21 Sep 2020, 20:15 GMT+01:00",38,11,1,3,C,Molineux Stadium,
58916,363,"Sat 26 Sep 2020, 12:30 GMT+01:00",131,12,2,3,C,American Express Stadium,
58918,363,"Sat 26 Sep 2020, 15:00 GMT+01:00",6,7,1,2,C,Selhurst Park,
