player_id,season_id,appearances,goals,assists,minutes_played,yellow_cards,red_cards
19970,719,3,0,0,85,0,0
117754,719,0,0,0,0,0,0
125075,719,4,1,0,169,0,0
9199,719,20,2,1,1252,0,0
42894,719,27,3,1,1875,0,0
13549,719,21,1,1,1314,0,0
72541,719,0,0,0,0,0,0
108693,719,0,0,0,0,0,0
126317,719,28,1,0,1046,0,0
4852,719,0,0,0,0,0,0
128023,719,0,0,0,0,0,0
110203,719,15,1,1,1321,0,0
125106,719,2,0,1,4,0,0
108628,719,0,0,0,0,0,0
134486,719,0,0,0,0,0,0
63670,719,0,0,0,0,0,0
68086,719,0,0,0,0,0,0
10439,719,34,2,1,2920,0,0
71432,719,36,7,10,3062,0,0
124320,719,0,0,0,0,0,0
20113,719,23,2,3,1437,0,0
147822,719,0,0,0,0,0,0
15656,719,25,2,6,1924,0,0
4499,719,10,1,1,682,0,0
50585,719,0,0,0,0,0,0
129849,719,0,0,0,0,0,0
3564,719,0,0,0,0,0,0
5264,719,0,0,0,0,0,0
133612,719,15,1,0,694,0,0
14732,719,32,23,1,2332,0,0
129724,719,0,0,0,0,0,0
127536,719,0,0,0,0,0,0
51703,719,11,1,0,125,0,0
20559,719,27,1,1,2419,0,0
117565,719,0,0,0,0,0,0
111022,719,0,0,0,0,0,0
9167,719,0,0,0,0,0,0
54312,719,9,3,1,151,0,0
2862,719,0,0,0,0,0,0
52723,719,0,0,0,0,0,0
112742,719,1,0,0,1,0,0
20723,719,0,0,0,0,0,0
133503,719,5,1,1,346,0,0
128364,719,0,0,0,0,0,0
118447,719,2,0,1,26,0,0
136952,719,1,0,0,7,0,0
119874,719,0,0,0,0,0,0
22744,719,0,0,0,0,0,0
48689,719,0,0,0,0,0,0
26151,719,29,2,3,2573,0,0
51593,719,36,0,3,2652,0,0
143214,719,32,7,1,2394,0,0
5061,719,0,0,0,0,0,0
10476,719,32,1,2,1961,0,0
133245,719,0,0,0,0,0,0
121739,719,0,0,0,0,0,0
136833,719,0,0,0,0,0,0
24708,719,0,0,0,0,0,0
136199,719,0,0,0,0,0,0
50460,719,0,0,0,0,0,0
14624,719,35,2,1,3077,0,0
9595,719,14,2,1,844,0,0
75381,719,8,2,3,135,0,0
130671,719,0,0,0,0,0,0
64370,719,12,1,1,497,0,0
25281,719,34,3,1,1421,0,0
5748,719,26,4,0,2259,0,0
13956,719,32,5,9,2018,0,0
134286,719,3,1,1,47,0,0
8050,719,0,0,0,0,0,0
138109,719,0,0,0,0,0,0
11428,719,12,1,1,700,0,0
31883,719,0,0,0,0,0,0
119277,719,0,0,0,0,0,0
11293,719,0,0,0,0,0,0
15114,719,1,2,0,90,0,0
15340,719,26,1,1,400,0,0
134333,719,33,4,1,1921,0,0
5595,719,30,5,7,1574,0,0
134994,719,0,0,0,0,0,0
65744,719,0,0,0,0,0,0
53612,719,5,5,0,333,0,0
108957,719,0,0,0,0,0,0
20489,719,24,1,2,1143,0,0
12937,719,0,0,0,0,0,0
114296,719,0,0,0,0,0,0
62917,719,0,0,0,0,0,0
21317,719,0,0,0,0,0,0
124396,719,33,2,1,2580,0,0
7485,719,0,0,0,0,0,0
112674,719,0,0,0,0,0,0
139402,719,0,0,0,0,0,0
20959,719,0,0,0,0,0,0
19871,719,0,0,0,0,0,0
24773,719,0,0,0,0,0,0
120417,719,0,0,0,0,0,0
112601,719,0,0,0,0,0,0
4115,719,19,1,3,562,0,0
14716,719,32,2,1,1667,0,0
66548,719,0,0,0,0,0,0
71986,719,0,0,0,0,0,0
117451,719,0,0,0,0,0,0
23793,719,35,1,3,3074,0,0
124329,719,0,0,0,0,0,0
132022,719,0,0,0,0,0,0
71744,719,3,10,0,270,0,0
63840,719,0,0,0,0,0,0
113713,719,0,0,0,0,0,0
25540,719,0,0,0,0,0,0
66565,719,0,0,0,0,0,0
19589,719,30,1,3,2535,0,0
2537,719,0,0,0,0,0,0
108325,719,4,1,0,329,0,0
126108,719,34,2,1,1678,0,0
31671,719,0,0,0,0,0,0
133165,719,0,0,0,0,0,0
107833,719,0,0,0,0,0,0
20517,719,0,0,0,0,0,0
22802,719,25,3,0,1587,0,0
9651,719,2,1,0,180,0,0
21614,719,30,1,6,2222,0,0
65641,719,0,0,0,0,0,0
133603,719,27,0,1,1206,0,0
5067,719,32,4,1,2577,0,0
126789,719,29,3,2,1440,0,0
4511,719,0,0,0,0,0,0
54000,719,0,0,0,0,0,0
8882,719,10,1,5,176,0,0
138105,719,0,0,0,0,0,0
50245,719,27,1,4,1381,0,0
124321,719,0,0,0,0,0,0
112629,719,0,0,0,0,0,0
53007,719,0,0,0,0,0,0
66657,719,3,1,1,14,0,0
107846,719,8,1,1,475,0,0
52175,719,0,0,0,0,0,0
16204,719,6,1,0,146,0,0
117591,719,0,0,0,0,0,0
118070,719,0,0,0,0,0,0
138560,719,0,0,0,0,0,0
107805,719,0,0,0,0,0,0
49908,719,7,1,2,351,0,0
8868,719,33,2,1,2889,0,0
21991,719,0,0,0,0,0,0
68582,719,18,1,2,703,0,0
121754,719,0,0,0,0,0,0
112711,719,0,0,0,0,0,0
134787,719,0,0,0,0,0,0
66318,719,30,3,1,2510,0,0
109775,719,0,0,0,0,0,0
10565,719,17,1,1,1073,0,0
14242,719,10,2,3,448,0,0
69812,719,0,0,0,0,0,0
122146,719,0,0,0,0,0,0
138126,719,0,0,0,0,0,0
14636,719,17,1,3,618,0,0
127888,719,0,0,0,0,0,0
31442,719,10,2,2,331,0,0
33347,719,0,0,0,0,0,0
13706,719,28,4,1,886,0,0
23396,719,35,2,0,2934,0,0
74761,719,37,1,1,3192,0,0
25191,719,0,0,0,0,0,0
127095,719,0,0,0,0,0,0
26408,719,12,2,1,89,0,0
66692,719,0,0,0,0,0,0
133430,719,30,4,2,1495,0,0
11000,719,18,3,1,1540,0,0
8707,719,36,1,1,3240,0,0
8201,719,18,2,1,933,0,0
144213,719,0,0,0,0,0,0
117974,719,0,0,0,0,0,0
51479,719,1,0,0,6,0,0
69603,719,0,0,0,0,0,0
122282,719,0,0,0,0,0,0
112203,719,37,1,2,3266,0,0
3894,719,24,2,2,541,0,0
108613,719,29,1,0,1898,0,0
69914,719,19,2,1,984,0,0
12314,719,0,0,0,0,0,0
9576,719,25,2,1,1611,0,0
75105,719,0,0,0,0,0,0
51519,719,0,0,0,0,0,0
13225,719,0,0,0,0,0,0
74608,719,10,3,1,232,0,0
147272,719,0,0,0,0,0,0
50501,719,3,1,0,13,0,0
107832,719,0,0,0,0,0,0
2250,719,0,0,0,0,0,0
112706,719,0,0,0,0,0,0
75212,719,0,0,0,0,0,0
5793,719,23,1,5,1407,0,0
109714,719,1,0,0,1,0,0
13344,719,26,1,1,1987,0,0
26681,719,2,2,0,19,0,0
73894,719,0,0,0,0,0,0
6712,719,24,2,0,1643,0,0
109098,719,0,0,0,0,0,0
11347,719,0,0,0,0,0,0
14575,719,25,3,1,1974,0,0
4620,719,0,0,0,0,0,0
10874,719,21,1,1,784,0,0
122429,719,0,0,0,0,0,0
15802,719,6,1,1,104,0,0
13491,719,8,1,1,254,0,0
122388,719,1,0,1,6,0,0
69766,719,0,0,0,0,0,0
127804,719,0,0,0,0,0,0
92713,719,0,0,0,0,0,0
13248,719,4,5,2,130,0,0
15572,719,29,1,2,2131,0,0
64140,719,0,0,0,0,0,0
67213,719,0,0,0,0,0,0
121695,719,0,0,0,0,0,0
4604,719,13,11,1,481,0,0
4136,719,21,1,1,1623,0,0
3600,719,5,4,0,215,0,0
24659,719,37,1,1,3330,0,0
67221,719,6,2,2,175,0,0
51229,719,34,1,1,3059,0,0
10766,719,36,3,1,2978,0,0
16758,719,2,4,0,71,0,0
7336,719,21,3,5,1043,0,0
75678,719,4,6,0,107,0,0
15211,719,0,0,0,0,0,0
98295,719,0,0,0,0,0,0
98258,719,0,0,0,0,0,0
114135,719,0,0,0,0,0,0
128889,719,0,0,0,0,0,0
31642,719,0,0,0,0,0,0
8897,719,17,6,6,822,0,0
27277,719,35,5,1,2899,0,0
35752,719,7,6,0,260,0,0
23989,719,0,0,0,0,0,0
112377,719,0,0,0,0,0,0
146394,719,2,0,0,28,0,0
129835,719,0,0,0,0,0,0
24994,719,22,2,1,649,0,0
49731,719,37,1,1,2846,0,0
11362,719,2,2,0,46,0,0
112510,719,8,4,0,275,0,0
16524,719,0,0,0,0,0,0
119292,719,1,1,0,10,0,0
25892,719,9,1,1,753,0,0
14457,719,0,0,0,0,0,0
67450,719,0,0,0,0,0,0
112581,719,0,0,0,0,0,0
68581,719,0,0,0,0,0,0
13130,719,0,0,0,0,0,0
4198,719,15,2,1,969,0,0
53177,719,0,0,0,0,0,0
4288,719,27,1,1,1699,0,0
8192,719,23,1,1,742,0,0
117573,719,0,0,0,0,0,0
20226,719,29,3,6,2128,0,0
139004,719,0,0,0,0,0,0
51813,719,36,12,1,2592,0,0
5866,719,0,0,0,0,0,0
53093,719,0,0,0,0,0,0
138981,719,22,1,1,468,0,0
77990,719,0,0,0,0,0,0
14706,719,12,2,1,255,0,0
51084,719,0,0,0,0,0,0
69176,719,25,3,1,1811,0,0
66669,719,35,2,2,2341,0,0
107806,719,0,0,0,0,0,0
112917,719,33,4,1,1874,0,0
12994,719,10,13,0,828,0,0
4112,719,0,0,0,0,0,0
5758,719,32,4,1,2358,0,0
24252,719,32,5,1,2788,0,0
19758,719,25,12,1,1166,0,0
49884,719,21,1,2,1335,0,0
54893,719,13,1,2,853,0,0
112267,719,1,3,0,90,0,0
123672,719,5,2,0,65,0,0
121972,719,0,0,0,0,0,0
51511,719,0,0,0,0,0,0
4229,719,29,2,1,2026,0,0
54156,719,28,1,0,1439,0,0
115172,719,33,1,1,1902,0,0
7865,719,0,0,0,0,0,0
92626,719,0,0,0,0,0,0
146567,719,11,11,5,752,0,0
114273,719,1,0,0,13,0,0
126670,719,13,6,1,445,0,0
24626,719,0,0,0,0,0,0
14383,719,26,1,1,2064,0,0
107820,719,0,0,0,0,0,0
26226,719,0,0,0,0,0,0
69070,719,16,2,2,1251,0,0
6451,719,10,2,0,900,0,0
112740,719,0,0,0,0,0,0
4340,719,0,0,0,0,0,0
8163,719,25,7,0,2083,0,0
134048,719,20,3,3,626,0,0
124989,719,0,0,0,0,0,0
110117,719,0,0,0,0,0,0
114649,719,0,0,0,0,0,0
49485,719,0,0,0,0,0,0
135722,719,0,0,0,0,0,0
12707,719,25,2,4,2231,0,0
13637,719,1,0,0,1,0,0
16788,719,6,3,2,142,0,0
66658,719,2,0,1,64,0,0
40211,719,27,3,1,1701,0,0
72360,719,1,1,0,12,0,0
123333,719,32,2,1,2193,0,0
53996,719,0,0,0,0,0,0
49259,719,37,6,10,2417,0,0
33185,719,17,1,1,355,0,0
134782,719,0,0,0,0,0,0
66527,719,0,0,0,0,0,0
120171,719,0,0,0,0,0,0
63654,719,0,0,0,0,0,0
144759,719,0,0,0,0,0,0
125827,719,25,2,2,1164,0,0
43586,719,19,5,1,240,0,0
107895,719,0,0,0,0,0,0
4845,719,22,2,2,1035,0,0
133297,719,6,2,1,125,0,0
31904,719,30,1,0,2403,0,0
33032,719,30,2,1,2246,0,0
138550,719,3,0,0,17,0,0
147792,719,0,0,0,0,0,0
21584,719,33,4,1,2538,0,0
3309,719,13,3,0,1071,0,0
32289,719,19,2,1,446,0,0
66670,719,0,0,0,0,0,0
67631,719,0,0,0,0,0,0
20566,719,33,5,2,2722,0,0
32159,719,0,0,0,0,0,0
146864,719,0,0,0,0,0,0
127644,719,11,3,4,577,0,0
66735,719,0,0,0,0,0,0
