player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Anthony Martial,9,fr FRA,FW,24-058,90,0,0,0,0,0,0,0,0,42,0,1,1,0.0,0.0,0.1,2,0,26,31,83.9,4,31,0,3,1
Daniel James,21,wls WAL,"LW,LM",22-083,87,0,0,0,0,0,0,0,0,42,1,0,0,0.0,0.0,0.0,2,0,25,34,73.5,0,25,5,1,1
Diogo Dalot,20,pt POR,"RM,LM",20-320,3,0,0,0,0,1,0,0,0,7,0,0,0,0.3,0.3,0.0,0,0,3,4,75.0,0,5,0,0,0
Juan Mata,8,es ESP,"RW,RM",31-279,87,0,0,0,0,1,0,0,0,69,0,0,0,0.0,0.0,0.0,3,0,61,66,92.4,10,57,3,2,2
Jesse Lingard,14,eng ENG,"LM,RM",27-048,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0
Bruno Fernandes,18,pt POR,"AM,CM",25-146,90,0,0,0,0,5,3,1,0,102,3,0,0,0.2,0.2,0.0,1,0,70,90,77.8,14,63,1,1,1
Fred,17,br BRA,"DM,CM",26-333,90,0,0,0,0,1,0,0,0,99,1,0,1,0.0,0.0,0.1,4,0,79,87,90.8,8,66,1,1,0
Andreas Pereira,15,br BRA,DM,24-031,71,0,0,0,0,2,1,0,0,65,2,1,0,0.1,0.1,0.0,1,0,47,55,85.5,8,40,5,1,0
Mason Greenwood,26,eng ENG,"CM,FW",18-123,19,0,0,0,0,2,1,0,0,11,0,0,0,0.1,0.1,0.0,0,0,7,9,77.8,1,11,0,0,0
Luke Shaw,23,eng ENG,LB,24-204,90,0,0,0,0,0,0,1,0,88,0,3,4,0.0,0.0,0.1,3,0,66,78,84.6,5,43,7,3,2
Harry Maguire,5,eng ENG,CB,26-333,90,0,0,0,0,2,0,0,0,77,4,0,2,0.2,0.2,0.0,3,0,58,65,89.2,5,47,3,0,0
Victor Lindelöf,2,se SWE,CB,25-199,90,0,0,0,0,2,0,1,0,65,1,0,2,0.1,0.1,0.0,2,0,54,57,94.7,7,38,0,1,1
Aaron Wan-Bissaka,29,eng ENG,RB,22-067,90,0,0,0,0,0,0,0,0,109,7,0,2,0.0,0.0,0.3,3,0,75,88,85.2,6,65,9,8,5
David de Gea,1,es ESP,GK,29-086,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,17,17,100.0,0,9,0,0,0
