player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Roberto Firmino,9,br BRA,FW,29-223,90,2,0,0,0,3,2,0,0,48,0,1,3,0.6,0.6,0.6,3,0,25,35,71.4,3,27,3,2,1
Diogo Jota,20,pt POR,LW,24-160,73,1,0,0,0,4,3,0,0,44,3,1,3,1.2,1.2,0.0,2,1,16,24,66.7,2,29,1,2,1
Sadio Mané,10,sn SEN,LW,29-033,17,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,4,0,1,0
Mohamed Salah,11,eg EGY,RW,28-332,89,1,0,0,0,4,1,0,0,36,0,0,0,0.7,0.7,0.1,6,0,23,26,88.5,3,26,5,0,0
Neco Williams,76,wls WAL,RW,20-030,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Georginio Wijnaldum,5,nl NED,LM,30-183,73,0,0,0,0,0,0,0,0,45,0,0,1,0.0,0.0,0.0,2,0,37,39,94.9,1,33,2,2,1
Curtis Jones,17,eng ENG,LM,20-103,17,0,1,0,0,0,0,0,0,11,1,1,0,0.0,0.0,0.6,1,1,3,6,50.0,0,2,1,0,0
Fabinho,3,br BRA,CM,27-202,90,0,0,0,0,0,0,0,0,58,2,2,2,0.0,0.0,0.0,1,1,38,46,82.6,1,23,0,3,0
Thiago Alcántara,6,es ESP,RM,30-032,90,0,0,0,0,0,0,0,0,61,3,3,1,0.0,0.0,0.0,1,0,41,49,83.7,6,36,1,4,3
Andrew Robertson,26,sct SCO,LB,27-063,90,0,0,0,0,0,0,0,0,68,3,0,2,0.0,0.0,0.1,1,0,39,55,70.9,2,39,1,2,1
Rhys Williams,46,eng ENG,CB,20-099,90,0,0,0,0,1,0,0,0,52,1,1,2,0.1,0.1,0.0,0,0,38,42,90.5,2,27,0,0,0
Nathaniel Phillips,47,eng ENG,CB,24-053,90,0,1,0,0,1,0,0,0,72,2,0,3,0.0,0.0,0.2,2,1,46,55,83.6,0,37,1,0,0
Trent Alexander-Arnold,66,eng ENG,RB,22-218,90,0,1,0,0,4,2,0,0,85,1,3,1,0.2,0.2,0.8,7,2,47,70,67.1,8,50,8,1,0
Alisson,1,br BRA,GK,28-223,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,28,40,70.0,0,22,0,0,0
