player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Liam Delap,19,eng ENG,FW,21-359,90,1,0,0,0,4,2,0,0,41,1,0,0,0.8,0.8,0.2,6,1,20,25,80.0,2,21,6,5,2
Nathan Broadhead,33,wls WAL,LW,26-302,62,0,0,0,0,2,1,0,0,43,0,0,1,0.3,0.3,0.2,4,0,21,29,72.4,0,19,1,3,1
Jaden Philogene Bidace,29,eng ENG,"LW,RW",22-359,28,0,0,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.0,0,0,11,17,64.7,1,16,3,2,2
Omari Hutchinson,20,eng ENG,"RW,AM",21-094,90,0,0,0,0,1,1,0,0,59,0,0,0,0.2,0.2,0.0,3,0,32,37,86.5,6,32,2,10,4
Julio Enciso,9,py PAR,"AM,LW",21-009,88,0,0,0,0,6,2,0,0,70,2,1,0,0.4,0.4,0.0,5,0,41,54,75.9,9,37,3,9,6
George Hirst,27,sct SCO,LW,25-352,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,2,0,0,0
Jens Cajuste,12,se SWE,DM,25-175,76,0,0,0,0,1,0,0,0,54,4,1,1,0.0,0.0,0.0,1,0,38,40,95.0,3,15,1,2,1
Jack Taylor,14,ie IRL,DM,26-223,14,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,10,11,90.9,0,6,0,0,0
Sam Morsy,5,eg EGY,DM,33-144,90,0,0,0,0,0,0,0,0,66,2,0,0,0.0,0.0,0.2,3,0,52,60,86.7,8,27,2,1,0
Leif Davis,3,eng ENG,LB,25-020,87,0,0,0,0,1,0,0,0,55,0,0,1,0.1,0.1,0.1,1,0,35,49,71.4,2,31,1,0,0
Jack Clarke,47,eng ENG,LB,24-070,3,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,0,6,0,0,0
Jacob Greaves,24,eng ENG,CB,24-142,90,0,0,0,0,0,0,0,0,78,3,0,1,0.0,0.0,0.0,4,0,67,73,91.8,4,35,0,0,0
Dara O'Shea,26,ie IRL,CB,25-334,90,0,0,0,0,0,0,0,0,82,1,1,2,0.0,0.0,0.0,0,0,56,69,81.2,3,33,0,0,0
Axel Tuanzebe,40,cd COD,RB,27-079,90,0,0,0,0,0,0,0,0,77,1,1,0,0.0,0.0,0.0,1,0,64,68,94.1,10,24,0,2,1
Arijanet Muric,1,xk KVX,GK,26-086,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,29,38,76.3,0,24,0,0,0
