player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Paul Onuachu,32,ng NGA,FW,30-249,90,1,0,0,0,2,2,0,0,47,0,0,1,0.4,0.4,0.0,0,0,18,32,56.3,1,18,1,0,0
Albert Grønbaek,29,dk DEN,AM,23-254,69,0,0,0,0,2,0,0,0,22,4,0,1,0.1,0.1,0.0,1,0,9,10,90.0,0,11,1,2,0
Kamaldeen Sulemana,20,gh GHA,AM,22-352,21,0,0,0,0,1,1,0,0,13,2,0,0,0.0,0.0,0.0,1,1,5,7,71.4,0,9,2,2,0
Mateus Fernandes,18,pt POR,AM,20-206,90,0,0,0,0,0,0,0,0,45,5,1,2,0.0,0.0,0.1,3,1,20,31,64.5,1,17,0,6,1
Joe Aribo,7,ng NGA,"CM,CB",28-195,90,1,0,0,0,2,1,0,0,51,3,2,2,0.3,0.3,0.0,0,0,32,40,80.0,3,22,0,2,1
Lesley Ugochukwu,26,fr FRA,CM,20-312,80,0,0,0,0,0,0,0,0,42,5,0,1,0.0,0.0,0.0,1,0,24,31,77.4,3,17,1,1,1
Adam Lallana,10,eng ENG,CM,36-267,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,2,3,66.7,0,0,0,0,0
Welington,34,br BRA,WB,23-348,80,0,0,0,0,0,0,1,0,46,6,2,1,0.0,0.0,0.0,3,0,24,32,75.0,1,15,1,2,2
Yukinari Sugawara,16,jp JPN,WB,24-218,10,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Kyle Walker-Peters,2,eng ENG,WB,27-294,90,0,0,0,0,0,0,0,0,58,3,1,0,0.0,0.0,0.0,2,1,42,47,89.4,1,37,5,1,0
Taylor Harwood-Bellis,6,eng ENG,CB,23-002,45,0,0,0,0,0,0,0,0,41,1,1,4,0.0,0.0,0.0,1,0,27,32,84.4,4,21,0,1,1
Jack Stephens,5,eng ENG,CB,31-005,10,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,0,0,0,0
William Smallbone,8,ie IRL,CM,24-346,35,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,1,9,1,1,1
Jan Bednarek,35,pl POL,CB,28-295,90,0,0,0,0,1,0,1,0,65,2,3,0,0.1,0.1,0.0,1,0,41,48,85.4,1,23,0,0,0
James Bree,14,eng ENG,CB,27-113,90,0,0,0,0,1,0,0,0,59,3,0,1,0.0,0.0,0.1,1,0,46,49,93.9,3,33,1,0,0
Aaron Ramsdale,30,eng ENG,GK,26-263,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,25,52,48.1,0,27,0,0,0
