player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Harry Kane,10,eng ENG,FW,25-021,88,1,0,0,0,4,2,0,0,37,0,0,0,1.0,1.0,0.1,5,1,19,22,86.4,3,28,2,5,3
Harry Winks,8,eng ENG,RM,22-197,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0
Lucas Moura,27,br BRA,FW,26-005,90,1,0,0,0,2,1,0,0,48,4,2,0,0.5,0.5,0.0,2,1,29,38,76.3,4,28,2,4,2
Ben Davies,33,wls WAL,"LW,LB",25-116,90,0,0,0,0,4,1,0,0,69,1,1,1,0.2,0.2,0.8,5,0,48,59,81.4,4,37,3,0,0
Kieran Trippier,2,eng ENG,"RW,RB",27-333,90,1,0,0,0,2,1,0,0,93,0,1,0,0.1,0.1,0.1,6,1,69,88,78.4,9,56,4,0,0
Dele Alli,20,eng ENG,"CM,LM,AM",22-129,90,0,0,0,0,3,3,0,0,79,2,3,0,0.2,0.2,0.1,5,1,55,66,83.3,8,57,0,0,0
Christian Eriksen,23,dk DEN,"CM,RM,AM",26-185,90,0,0,0,0,5,1,0,0,85,0,1,0,0.3,0.3,0.0,5,0,61,72,84.7,13,53,5,3,1
Eric Dier,15,eng ENG,DM,24-215,72,0,0,0,0,0,0,0,0,58,0,3,0,0.0,0.0,0.5,4,0,51,55,92.7,9,37,0,0,0
Érik Lamela,11,ar ARG,"AM,FW",26-167,18,0,1,0,0,2,2,0,0,14,0,0,1,0.7,0.7,0.1,3,1,9,10,90.0,2,8,2,0,0
Jan Vertonghen,5,be BEL,CB,31-116,90,0,0,0,0,1,0,0,0,96,2,1,0,0.0,0.0,0.0,1,1,86,92,93.5,8,72,1,0,0
Davinson Sánchez,6,co COL,CB,22-067,62,0,0,0,0,0,0,0,0,43,2,0,2,0.0,0.0,0.0,0,0,33,36,91.7,1,29,0,0,0
Mousa Dembélé,19,be BEL,DM,31-033,28,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,3,0,25,27,92.6,2,20,1,0,0
Toby Alderweireld,4,be BEL,CB,29-169,90,0,0,0,0,2,0,0,0,88,1,0,0,0.1,0.1,0.0,0,0,73,81,90.1,9,75,1,0,0
Hugo Lloris,1,fr FRA,GK,31-235,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,31,37,83.8,0,21,0,0,0
