player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ivan Toney,17,eng ENG,FW,26-004,90,0,0,0,0,3,0,0,0,29,0,0,1,0.1,0.1,0.5,2,0,11,19,57.9,0,13,1,3,2
Yoane Wissa,11,cd COD,LW,25-198,90,1,0,0,0,1,1,0,0,30,1,1,2,0.1,0.1,0.3,3,0,12,22,54.5,1,18,1,2,2
Bryan Mbeumo,19,cm CMR,RW,22-225,90,0,1,0,0,2,2,0,0,40,0,2,0,0.5,0.5,0.1,5,1,20,30,66.7,4,24,1,1,0
Vitaly Janelt,27,de GER,CM,23-314,55,0,0,0,0,1,0,0,0,38,3,1,1,0.0,0.0,0.0,1,0,22,27,81.5,2,19,0,0,0
Shandon Baptiste,26,gd GRN,CM,23-346,35,0,0,0,0,1,0,0,0,23,0,0,2,0.2,0.2,0.1,3,0,15,16,93.8,1,14,2,6,3
Christian Nørgaard,6,dk DEN,CM,28-010,90,0,0,0,0,0,0,1,0,72,0,3,3,0.0,0.0,0.0,0,0,56,62,90.3,7,29,1,1,1
Mathias Jensen,8,dk DEN,CM,26-078,90,0,0,0,0,2,1,0,0,55,1,2,0,0.2,0.2,0.0,2,0,42,50,84.0,13,24,1,2,2
Rico Henry,3,eng ENG,LB,24-255,73,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,2,0,35,43,81.4,5,27,5,1,1
Tariqe Fosu,24,gh GHA,LB,26-135,17,0,0,0,0,1,1,0,0,10,0,0,1,0.0,0.0,0.0,1,0,6,7,85.7,1,7,3,0,0
Ethan Pinnock,5,jm JAM,CB,28-295,90,0,0,0,0,0,0,1,0,64,1,0,1,0.0,0.0,0.0,1,0,47,58,81.0,2,27,0,0,0
Pontus Jansson,18,se SWE,CB,31-035,90,0,0,0,0,4,1,0,0,70,2,1,1,0.3,0.3,0.0,3,0,48,56,85.7,6,30,0,0,0
Kristoffer Ajer,20,no NOR,RB,23-337,65,0,0,0,0,0,0,0,0,42,0,1,1,0.0,0.0,0.2,2,0,31,39,79.5,6,15,2,0,0
Mads Roerslev,30,dk DEN,RB,22-269,25,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,15,17,88.2,3,7,0,0,0
David Raya,1,es ESP,GK,26-186,90,0,0,0,0,0,0,0,0,57,0,0,1,0.0,0.0,0.0,0,0,41,56,73.2,0,38,0,0,0
