player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Paul Onuachu,32,ng NGA,FW,30-215,64,0,0,0,0,1,0,0,0,31,1,0,0,0.0,0.0,0.1,0,0,8,13,61.5,0,16,1,4,1
Cameron Archer,19,eng ENG,FW,23-161,26,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0
Adam Armstrong,9,eng ENG,AM,27-323,64,0,1,0,0,1,0,0,0,18,0,0,1,0.1,0.1,0.6,2,1,14,16,87.5,1,11,0,0,0
Kamaldeen Sulemana,20,gh GHA,AM,22-318,26,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,0,11,1,2,0
Tyler Dibling,33,eng ENG,AM,18-292,85,1,0,0,0,2,1,0,0,35,2,1,2,0.6,0.6,0.0,0,0,18,25,72.0,1,20,0,2,0
Adam Lallana,10,eng ENG,AM,36-233,5,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,5,0,0,0
Joe Aribo,7,ng NGA,CM,28-161,50,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.0,0,0,18,25,72.0,0,15,0,0,0
Lesley Ugochukwu,26,fr FRA,CM,20-278,40,0,0,0,0,0,0,0,0,30,3,0,0,0.0,0.0,0.1,1,0,20,22,90.9,3,15,0,1,0
Mateus Fernandes,18,pt POR,CM,20-172,90,0,0,0,0,1,1,1,0,82,2,1,1,0.1,0.1,0.0,1,0,50,70,71.4,5,39,4,6,2
Kyle Walker-Peters,2,eng ENG,WB,27-260,85,0,0,0,0,0,0,0,0,49,0,0,2,0.0,0.0,0.1,3,0,34,42,81.0,3,25,2,2,1
Ryan Manning,3,ie IRL,WB,28-198,5,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,6,0,0,0
James Bree,14,eng ENG,WB,27-079,90,0,0,0,0,1,1,0,0,61,0,0,1,0.0,0.0,0.0,2,0,44,59,74.6,3,29,2,1,0
Nathan Wood-Gordon,15,eng ENG,CB,22-212,90,0,0,0,0,0,0,0,0,55,2,2,1,0.0,0.0,0.0,1,0,33,39,84.6,3,29,1,0,0
Jan Bednarek,35,pl POL,CB,28-261,90,0,0,0,0,0,0,1,0,64,4,6,1,0.0,0.0,0.0,2,0,34,39,87.2,0,19,0,0,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-334,90,0,0,0,0,1,0,1,0,73,0,3,2,0.0,0.0,0.0,1,0,53,61,86.9,3,43,0,0,0
Aaron Ramsdale,30,eng ENG,GK,26-229,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,23,39,59.0,0,22,0,0,0
