player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Emmanuel Dennis,25,ng NGA,"FW,RW",23-279,90,0,0,0,0,1,0,0,0,31,3,0,1,0.1,0.1,0.0,1,0,13,24,54.2,0,14,2,3,2
Ken Sema,12,se SWE,LM,27-325,77,0,0,0,0,1,0,0,0,26,0,0,1,0.0,0.0,0.1,1,0,12,20,60.0,2,16,3,1,0
Troy Deeney,9,eng ENG,FW,33-053,13,0,0,0,0,2,0,0,0,9,0,0,0,0.1,0.1,0.1,1,0,2,5,40.0,1,2,0,0,0
Imran Louza,6,ma MAR,CM,22-112,45,0,0,0,0,0,0,0,0,24,1,1,0,0.0,0.0,0.1,0,0,9,16,56.3,2,9,0,1,1
Cucho,29,co COL,"LW,LM",22-123,45,0,0,0,0,1,0,0,0,23,1,0,1,0.0,0.0,0.0,2,0,12,19,63.2,4,16,0,2,1
Tom Cleverley,8,eng ENG,"CM,RM",32-009,90,0,0,0,0,2,1,0,0,60,1,1,2,0.2,0.2,0.0,3,0,45,52,86.5,10,23,1,1,0
Ismaila Sarr,23,sn SEN,"RM,RW",23-177,90,0,0,0,0,2,0,0,0,47,0,1,0,0.1,0.1,0.2,5,0,30,40,75.0,11,33,4,3,2
Oghenekaro Etebo,4,ng NGA,"CM,DM",25-285,90,0,0,0,0,1,0,0,0,46,3,1,0,0.0,0.0,0.0,1,0,33,37,89.2,2,22,0,1,0
Adam Masina,11,ma MAR,"LB,CB",27-231,90,0,0,0,0,0,0,0,0,66,2,1,1,0.0,0.0,0.1,1,0,44,56,78.6,9,37,1,0,0
Christian Kabasele,27,be BEL,CB,30-178,90,0,0,0,0,0,0,0,0,72,0,1,3,0.0,0.0,0.0,1,0,58,60,96.7,0,44,0,0,0
William Troost-Ekong,5,ng NGA,CB,27-354,90,0,0,0,0,0,0,0,0,95,0,3,3,0.0,0.0,0.0,1,0,68,75,90.7,6,58,3,0,0
Craig Cathcart,15,nir NIR,RB,32-196,64,0,0,0,0,0,0,0,0,49,2,0,0,0.0,0.0,0.0,0,0,32,41,78.0,3,19,0,0,0
Joshua King,7,no NOR,"LW,FW",29-218,26,0,0,0,0,0,0,0,0,16,0,1,0,0.0,0.0,0.1,3,0,11,13,84.6,0,10,2,1,0
Daniel Bachmann,26,at AUT,GK,27-043,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,22,27,81.5,0,13,0,0,0
