player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Dominic Solanke,9,eng ENG,FW,26-181,89,1,0,0,0,3,1,0,0,31,0,0,0,0.4,0.4,0.3,6,2,18,20,90.0,2,21,2,5,3
Philip Billing,29,dk DEN,FW,27-276,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.2,1,0,5,5,100.0,1,1,0,0,0
Luis Sinisterra,17,co COL,LW,24-270,45,0,0,0,0,4,2,0,0,30,1,0,1,0.5,0.5,0.0,2,0,18,20,90.0,3,19,5,4,3
Marcus Tavernier,16,eng ENG,LW,24-357,45,0,0,0,0,2,0,0,0,29,0,0,2,0.0,0.0,0.1,3,0,17,24,70.8,3,16,4,3,2
Antoine Semenyo,24,gh GHA,RW,24-066,90,2,0,0,0,5,2,0,0,54,1,0,1,0.4,0.4,0.2,7,1,28,38,73.7,5,31,9,5,4
Alex Scott,14,eng ENG,AM,20-205,45,0,0,0,0,0,0,0,0,28,1,0,1,0.0,0.0,0.1,2,0,15,24,62.5,1,13,2,1,0
Enes Ünal,26,tr TUR,AM,26-308,45,0,1,0,0,4,2,0,0,18,0,0,0,0.4,0.4,0.2,3,2,4,8,50.0,0,13,1,1,1
Ryan Christie,10,sct SCO,DM,29-020,89,0,1,0,0,3,0,0,0,80,4,2,2,0.1,0.1,0.1,6,1,42,59,71.2,9,46,4,6,3
James Hill,23,eng ENG,RB,22-063,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,4,0.0,0,1,0,0,0
Lewis Cook,4,eng ENG,"DM,RB",27-039,90,0,0,0,0,1,1,0,0,53,2,1,2,0.0,0.0,0.2,4,0,32,42,76.2,5,29,1,2,1
Dango Ouattara,11,bf BFA,LB,22-031,90,0,0,0,0,1,0,0,0,80,4,1,1,0.1,0.1,0.0,2,0,49,66,74.2,7,31,3,2,1
Illia Zabarnyi,27,ua UKR,CB,21-194,90,1,0,0,0,1,1,0,0,61,0,1,1,0.4,0.4,0.0,1,0,44,54,81.5,4,40,1,0,0
Chris Mepham,6,wls WAL,CB,26-129,90,0,1,0,0,0,0,0,0,66,1,0,3,0.0,0.0,0.4,2,1,52,58,89.7,3,38,0,0,0
Adam Smith,15,eng ENG,RB,32-319,70,0,0,0,0,0,0,1,0,48,3,0,0,0.0,0.0,0.1,4,0,32,40,80.0,3,24,1,3,2
Tyler Adams,18,us USA,DM,25-028,20,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,11,14,78.6,1,11,0,0,0
Neto,1,br BRA,GK,34-238,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,19,28,67.9,0,21,0,0,0
