player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ollie Watkins,11,eng ENG,FW,28-043,90,0,0,0,0,3,3,0,0,40,0,0,2,0.7,0.7,0.1,3,0,21,26,80.8,1,23,1,6,1
Jacob Ramsey,41,eng ENG,LW,22-259,90,0,0,0,0,5,0,0,0,47,0,0,1,0.3,0.3,0.0,3,0,30,36,83.3,5,34,6,0,0
Leon Bailey,31,jm JAM,RW,26-186,72,0,0,0,0,2,0,0,0,33,0,0,0,0.1,0.1,0.1,6,1,23,28,82.1,2,21,3,3,3
Youri Tielemans,8,be BEL,DM,26-280,18,0,0,0,0,0,0,0,0,23,2,1,0,0.0,0.0,0.0,3,0,18,21,85.7,2,16,0,1,1
John McGinn,7,sct SCO,"AM,DM",29-116,86,0,0,0,0,4,2,0,0,44,2,0,1,0.2,0.2,0.5,5,0,24,32,75.0,9,23,0,1,0
Nicolò Zaniolo,22,it ITA,AM,24-224,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0
Douglas Luiz,6,br BRA,DM,25-278,90,1,0,0,0,3,2,0,0,70,2,1,0,0.7,0.7,0.1,3,0,51,60,85.0,7,45,1,3,2
Boubacar Kamara,44,fr FRA,DM,24-080,64,0,0,0,0,0,0,0,0,40,1,2,2,0.0,0.0,0.0,2,0,34,36,94.4,5,26,3,3,3
Moussa Diaby,19,fr FRA,"RW,AM",24-219,26,0,0,0,0,2,0,1,0,16,0,0,0,0.1,0.1,0.1,3,0,7,11,63.6,0,13,7,1,0
Álex Moreno,15,es ESP,LB,30-248,86,0,0,0,0,1,0,0,0,53,2,2,1,0.0,0.0,0.1,4,0,27,35,77.1,4,29,3,4,3
Lucas Digne,12,fr FRA,LB,30-206,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0
Clément Lenglet,17,fr FRA,CB,28-239,90,0,0,0,0,1,1,1,0,53,0,1,1,0.4,0.4,0.0,5,0,41,48,85.4,5,42,4,1,1
Diego Carlos,3,br BRA,CB,30-333,90,0,0,0,0,0,0,0,0,81,0,3,2,0.0,0.0,0.0,1,0,63,75,84.0,6,58,1,0,0
Matty Cash,2,pl POL,RB,26-188,90,0,0,0,0,2,1,1,0,89,1,2,2,0.0,0.0,0.4,4,0,64,79,81.0,5,50,3,3,1
Emiliano Martínez,1,ar ARG,GK,31-162,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,35,38,92.1,0,28,0,0,0
