player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jordan Ayew,18,gh GHA,FW,26-075,83,0,0,0,0,2,0,0,0,35,1,0,1,0.1,0.1,0.0,0,0,22,28,78.6,1,32,5,2,2
Tammy Abraham,10,eng ENG,FW,20-054,7,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,3,4,75.0,1,4,0,0,0
Wilfried Bony,2,ci CIV,FW,28-350,90,0,0,0,0,1,0,1,0,43,3,0,1,0.0,0.0,0.1,2,0,21,35,60.0,4,27,2,0,0
Renato Sanches,35,pt POR,AM,20-099,70,0,0,0,0,3,0,0,0,57,2,1,0,0.1,0.1,0.0,3,0,36,49,73.5,4,37,4,4,4
Leroy Fer,8,nl NED,AM,27-324,20,0,0,0,0,2,1,0,0,12,1,1,0,0.5,0.5,0.0,4,0,6,8,75.0,0,6,1,2,2
Tom Carroll,14,eng ENG,LM,25-181,90,0,0,0,0,0,0,0,0,61,3,1,1,0.0,0.0,0.1,4,0,45,56,80.4,10,42,2,0,0
Ki Sung-yueng,4,kr KOR,RM,28-305,90,0,0,0,0,0,0,1,0,47,1,3,0,0.0,0.0,0.0,0,0,40,43,93.0,2,35,0,1,0
Roque Mesa,51,es ESP,DM,28-171,90,0,0,0,0,1,0,1,0,57,3,3,0,0.0,0.0,0.0,2,0,39,48,81.3,0,26,0,0,0
Martin Olsson,16,se SWE,LB,29-192,90,0,0,0,0,1,0,1,0,53,2,1,1,0.1,0.1,0.0,1,0,29,44,65.9,2,32,1,0,0
Alfie Mawson,6,eng ENG,CB,23-310,90,0,0,0,0,0,0,0,0,50,0,0,2,0.0,0.0,0.0,1,0,28,39,71.8,1,25,0,0,0
Mike van der Hoorn,5,nl NED,CB,25-041,90,0,0,0,0,0,0,0,0,59,0,3,0,0.0,0.0,0.0,0,0,37,48,77.1,1,32,0,0,0
Kyle Naughton,26,eng ENG,RB,29-008,90,0,0,0,0,0,0,0,0,75,1,2,2,0.0,0.0,0.0,1,0,45,58,77.6,11,37,1,2,2
Łukasz Fabiański,1,pl POL,GK,32-221,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,18,32,56.3,0,19,0,0,0
