player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Alexander Isak,14,se SWE,FW,24-102,90,1,0,0,0,1,1,0,0,20,1,0,0,0.3,0.3,0.1,1,0,9,13,69.2,3,9,2,3,1
Joelinton,7,br BRA,"LW,LM",27-140,81,0,0,0,0,0,0,1,0,52,3,3,3,0.0,0.0,0.0,0,0,23,36,63.9,2,21,3,4,2
Jamaal Lascelles,6,eng ENG,CB,30-051,9,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0
Anthony Gordon,10,eng ENG,"RW,LW,LM",22-311,90,0,1,0,0,1,1,0,0,36,3,1,0,0.0,0.0,0.3,3,2,16,24,66.7,5,21,4,8,5
Sean Longstaff,36,eng ENG,"LM,RM,CM",26-063,90,0,1,0,0,0,0,1,0,48,3,1,0,0.0,0.0,0.2,1,1,26,39,66.7,1,24,1,0,0
Bruno Guimarães,39,br BRA,CM,26-046,90,0,0,0,0,0,0,1,0,74,1,0,2,0.0,0.0,0.0,0,0,52,64,81.3,1,46,1,4,3
Lewis Miley,67,eng ENG,RM,17-245,53,0,0,0,0,1,0,1,0,31,1,0,3,0.1,0.1,0.0,0,0,14,19,73.7,3,12,0,1,0
Miguel Almirón,24,py PAR,"RW,RM",29-325,37,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,0,0,6,6,100.0,0,7,1,4,2
Dan Burn,33,eng ENG,LB,31-237,81,0,0,0,0,0,0,0,0,52,4,0,4,0.0,0.0,0.0,0,0,27,34,79.4,2,10,0,0,0
Lewis Hall,20,eng ENG,LB,19-115,9,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,3,1,0,0
Sven Botman,4,nl NED,CB,23-354,90,1,0,0,0,1,1,0,0,45,0,1,3,0.2,0.2,0.0,0,0,28,32,87.5,1,11,0,0,0
Fabian Schär,5,ch SUI,CB,32-012,90,0,0,0,0,0,0,0,0,63,1,1,5,0.0,0.0,0.1,1,0,31,44,70.5,0,22,0,1,0
Valentino Livramento,21,eng ENG,RB,21-050,90,0,0,0,0,0,0,0,0,55,3,2,2,0.0,0.0,0.0,2,1,30,37,81.1,2,23,2,0,0
Martin Dúbravka,1,sk SVK,GK,34-351,90,0,0,0,0,0,0,1,0,29,0,0,0,0.0,0.0,0.0,0,0,10,17,58.8,0,7,0,0,0
