player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jørgen Strand Larsen,9,no NOR,FW,25-058,89,1,0,0,0,3,2,1,0,37,0,0,0,1.0,1.0,0.0,2,1,13,21,61.9,0,24,1,0,0
Nasser Djiga,34,bf BFA,"CB,FW",22-141,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Jean-Ricner Bellegarde,27,fr FRA,AM,26-282,64,0,0,0,0,1,0,0,0,42,2,0,0,0.1,0.1,0.3,4,0,21,32,65.6,3,26,4,2,2
Pablo Sarabia,21,es ESP,"AM,FW",32-329,26,1,1,0,0,1,1,0,0,19,0,0,0,0.1,0.1,0.8,4,1,16,19,84.2,0,17,0,1,1
Marshall Munetsi,5,zw ZIM,AM,28-287,90,0,0,0,0,3,1,0,0,40,2,0,2,0.2,0.2,0.0,1,0,13,19,68.4,0,15,1,0,0
André,7,br BRA,CM,23-263,90,0,0,0,0,0,0,1,0,65,3,1,2,0.0,0.0,0.1,4,1,51,55,92.7,7,45,0,2,1
João Gomes,8,br BRA,CM,24-052,90,0,0,0,0,4,0,0,0,71,1,0,2,0.2,0.2,0.0,3,0,45,52,86.5,4,52,4,5,1
Rayan Aït-Nouri,3,dz ALG,WB,23-303,87,0,0,0,0,4,1,0,0,60,2,0,1,0.3,0.3,0.8,8,0,38,46,82.6,1,24,4,4,2
Santiago Bueno,4,uy URU,CB,26-147,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Nélson Semedo,22,pt POR,"WB,CB",31-140,90,0,0,0,0,1,0,0,0,45,1,2,0,0.1,0.1,0.0,2,0,30,34,88.2,4,23,5,0,0
Toti Gomes,24,pt POR,CB,26-079,90,0,0,0,0,3,1,0,0,68,1,0,0,0.5,0.5,0.1,3,0,44,55,80.0,6,50,2,1,1
Emmanuel Agbadou,12,ci CIV,CB,27-292,90,0,0,0,0,1,0,0,0,74,1,0,2,0.1,0.1,0.1,5,1,54,64,84.4,3,41,0,0,0
Matt Doherty,2,ie IRL,CB,33-079,64,0,0,0,0,1,0,0,0,30,0,1,0,0.0,0.0,0.0,2,0,20,23,87.0,2,19,1,1,1
Rodrigo Gomes,19,pt POR,"WB,LM",21-272,26,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.1,2,0,11,14,78.6,1,8,2,0,0
José Sá,1,pt POR,GK,32-078,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,12,21,57.1,0,15,0,0,0
