player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ollie Watkins,11,eng ENG,FW,25-361,90,0,0,0,0,1,0,0,0,39,0,2,1,0.1,0.1,0.0,1,0,24,32,75.0,2,23,1,2,1
Danny Ings,20,eng ENG,FW,29-156,72,0,0,0,0,3,0,0,0,24,0,1,2,0.2,0.2,0.0,0,0,12,16,75.0,1,14,1,1,0
Bertrand Traoré,15,bf BFA,"AM,FW",26-111,18,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,6,7,85.7,1,9,0,3,0
Emi Buendía,10,ar ARG,AM,25-001,73,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,26,37,70.3,2,28,2,1,0
Carney Chukwuemeka,33,eng ENG,"RW,AM",18-067,17,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,0,9,0,1,0
Jacob Ramsey,41,eng ENG,"LM,DM",20-212,90,0,0,0,0,0,0,0,0,62,4,2,0,0.0,0.0,0.0,2,0,49,53,92.5,12,44,7,1,0
Douglas Luiz,6,br BRA,"CM,DM",23-231,90,0,0,0,0,0,0,0,0,64,1,0,0,0.0,0.0,0.1,1,0,53,61,86.9,1,43,0,3,3
Morgan Sanson,8,fr FRA,RM,27-130,75,0,0,0,0,1,0,0,0,45,4,2,2,0.0,0.0,0.0,0,0,25,30,83.3,5,33,2,6,5
Anwar El Ghazi,21,nl NED,LW,26-237,15,0,0,0,0,1,1,0,0,10,0,0,1,0.0,0.0,0.0,0,0,5,7,71.4,1,5,0,0,0
Matt Targett,3,eng ENG,LB,26-099,90,0,0,0,0,0,0,0,0,51,2,3,2,0.0,0.0,0.1,4,0,28,40,70.0,4,24,0,0,0
Tyrone Mings,5,eng ENG,CB,28-288,90,0,0,0,0,0,0,1,0,62,0,0,0,0.0,0.0,0.0,0,0,49,56,87.5,2,43,0,0,0
Ezri Konsa,4,eng ENG,CB,24-064,90,0,0,0,0,0,0,1,0,56,4,0,2,0.0,0.0,0.0,0,0,40,42,95.2,2,38,1,0,0
Matty Cash,2,pl POL,RB,24-141,90,0,0,0,0,1,0,0,0,72,1,2,1,0.1,0.1,0.2,3,0,44,60,73.3,5,44,5,1,0
Emiliano Martínez,1,ar ARG,GK,29-115,90,0,0,0,0,0,0,1,0,35,0,0,0,0.0,0.0,0.0,1,0,31,33,93.9,0,23,0,0,0
