player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Eddie Nketiah,30,eng ENG,FW,20-282,58,0,0,0,0,1,1,0,0,22,0,0,0,0.3,0.3,0.1,1,0,10,15,66.7,0,14,1,2,1
Alexandre Lacazette,9,fr FRA,FW,28-284,32,1,0,0,0,1,1,0,0,13,0,0,0,0.6,0.6,0.0,1,0,6,9,66.7,1,9,0,1,1
Pierre-Emerick Aubameyang,14,ga GAB,"LW,LM",30-263,90,0,0,0,0,1,0,0,0,46,0,0,0,0.0,0.0,0.2,6,1,28,41,68.3,3,27,3,2,2
Nicolas Pépé,19,ci CIV,RW,24-283,68,0,0,0,0,2,0,0,0,47,1,0,0,0.1,0.1,0.0,1,0,26,35,74.3,3,26,1,4,1
Reiss Nelson,24,eng ENG,"RW,RM",20-088,22,0,0,0,0,1,0,0,0,11,1,1,2,0.0,0.0,0.0,0,0,3,4,75.0,0,4,1,0,0
Mesut Özil,10,de GER,AM,31-144,88,0,1,0,0,1,0,0,0,56,0,0,0,0.1,0.1,0.6,2,1,43,53,81.1,7,32,1,1,1
Héctor Bellerín,2,es ESP,RB,24-354,2,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
Granit Xhaka,34,ch SUI,"DM,CM",27-162,90,0,0,0,0,1,0,0,0,89,1,1,1,0.0,0.0,0.0,0,0,66,78,84.6,13,54,4,1,1
Dani Ceballos,8,es ESP,"DM,CM",23-213,90,0,0,0,0,0,0,0,0,115,5,6,2,0.0,0.0,0.0,1,0,86,101,85.1,19,73,9,1,1
Bukayo Saka,77,eng ENG,LB,18-184,90,0,0,0,0,0,0,0,0,63,1,0,0,0.0,0.0,0.4,5,0,47,58,81.0,5,37,3,4,3
Pablo Marí,22,es ESP,CB,26-189,90,0,0,0,0,0,0,0,0,96,2,0,0,0.0,0.0,0.0,0,0,71,84,84.5,5,55,0,0,0
David Luiz,23,br BRA,CB,32-320,90,0,0,0,0,0,0,0,0,90,1,1,0,0.0,0.0,0.0,0,0,73,79,92.4,4,56,1,0,0
Sokratis Papastathopoulos,5,gr GRE,"RB,CB",31-272,90,0,0,0,0,1,0,1,0,79,1,0,0,0.1,0.1,0.0,0,0,65,73,89.0,3,36,3,1,1
Bernd Leno,1,de GER,GK,28-003,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,25,31,80.6,0,15,0,0,0
