player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Glenn Murray,17,eng ENG,FW,35-046,62,0,0,0,0,2,1,0,0,26,0,0,0,0.1,0.1,0.0,0,0,8,18,44.4,0,19,0,0,0
Florin Andone,10,ro ROU,FW,25-213,28,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,6,9,66.7,0,7,0,3,1
Solly March,20,eng ENG,FW,24-113,38,0,1,0,0,2,0,0,0,11,0,0,0,0.1,0.1,0.3,3,2,6,9,66.7,1,8,1,0,0
Yves Bissouma,8,ml MLI,CM,22-072,52,0,0,0,0,0,0,1,0,30,2,1,2,0.0,0.0,0.1,1,0,14,21,66.7,0,11,0,1,1
José Izquierdo,19,co COL,LM,26-126,90,0,0,0,0,2,1,0,0,25,1,0,0,0.1,0.1,0.0,2,0,13,18,72.2,1,18,1,3,2
Beram Kayal,7,il ISR,CM,30-192,90,0,0,0,0,0,0,0,0,46,3,1,1,0.0,0.0,0.0,1,0,23,34,67.6,1,24,0,2,2
Dale Stephens,6,eng ENG,CM,29-151,33,0,0,0,0,0,0,0,1,21,1,1,0,0.0,0.0,0.0,0,0,16,19,84.2,0,11,0,0,0
Anthony Knockaert,11,fr FRA,RM,26-355,90,0,0,0,0,0,0,0,0,41,2,2,0,0.0,0.0,0.1,3,0,21,32,65.6,3,25,3,3,2
Gaëtan Bong,3,cm CMR,LB,30-199,90,0,0,0,0,0,0,0,0,49,1,1,1,0.0,0.0,0.1,2,0,26,42,61.9,3,14,1,1,1
Lewis Dunk,5,eng ENG,CB,26-354,90,1,0,0,0,1,1,0,0,52,2,1,1,0.2,0.2,0.0,0,0,21,33,63.6,1,17,0,0,0
Shane Duffy,4,ie IRL,CB,26-313,90,0,0,0,0,0,0,0,0,54,0,0,1,0.0,0.0,0.0,0,0,28,41,68.3,0,17,0,0,0
Martín Montoya,22,es ESP,RB,27-210,90,0,0,0,0,0,0,0,0,41,2,2,2,0.0,0.0,0.0,0,0,20,31,64.5,0,14,0,1,1
Mathew Ryan,1,au AUS,GK,26-216,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,19,38,50.0,0,22,0,0,0
