player_id,name,position,nationality
8586,Jeff Hendrick,M,Ireland
2569,Wayne Hennessey,G,Wales
10947,Rico Henry,D,England
128733,Travis Hernes,M,Norway
21748,Yangel Herrera,M,Venezuela
66544,Owen Hesketh,M,Wales
115166,Aaron Hickey,D,Scotland
51942,James Hill,D,England
20005,James Hillson,G,England
112096,Jack Hinchy,M,England
112739,Jack Hinshelwood,M,England
49269,Joe Hodge,M,Ireland
52951,Ki-Jana Hoever,D,Netherlands
11575,Rob Holding,D,England
10564,Mason Holgate,D,Jamaica
143765,Fletcher Holman,F,England
14954,Tom Holmes,D,England
15948,Ethan Horvath,G,United States
75096,Justin Hubner,D,Indonesia
23702,Callum Hudson-Odoi,F,England
8589,Will Hughes,M,England
107835,Joe Hugill,F,England
51498,Bashir Humphreys,D,England
67214,James Huntley,M,England
98300,Omari Hutchinson,F,England
20337,Hwang Hee-Chan,F,South Korea
71618,Hwang Ui-Jo,F,South Korea
5272,Pierre-Emile Højbjerg,M,Denmark
122934,Rasmus Højlund,F,Denmark
114132,Bradley Ibrahim,M,England
21912,Igor Julio,D,Brazil
112590,Danny Imray,D,England
8245,Danny Ings,F,England
66538,Tim Iroegbunam,M,England
136505,Andy Irving,M,Scotland
21737,Alexander Isak,F,Sweden
10413,Harry Isted,G,England
5079,Ivan Cavaleiro,F,Angola
4717,Alex Iwobi,F,Nigeria
94669,Ben Jackson,D,England
9662,Jacob Murphy,M,England
7887,Jamal Lowe,F,Jamaica
14571,Reece James,D,England
23194,Vitaly Janelt,M,Germany
12847,Pontus Jansson,D,Sweden
24807,Vítezslav Jaros,G,Czech Republic
111987,Daniel Jebbison,F,Canada
49726,Mathias Jensen,M,Denmark
11071,Raúl Jiménez,F,Mexico
5051,João Cancelo,D,Portugal
50856,João Félix,F,Portugal
133679,João Gomes,M,Brazil
11259,João Moutinho,M,Portugal
19858,João Palhinha,M,Portugal
72371,João Pedro,F,Brazil
14428,João Virgínia,G,Portugal
20607,Joelinton,M,Brazil
23743,Kyle John,D,England
134709,Joe Johnson,D,England
4331,Sam Johnstone,G,England
23815,Curtis Jones,M,England
4135,Jonjo Shelvey,M,England
20277,Jonny,D,Spain
5682,Jorginho,M,Italy
15715,José Sá,G,Portugal
114485,Josh Feeney,D,England
109722,Marc Jurado,D,Spain
67776,Jurriën Timber,D,Netherlands
110234,Issa Kaboré,D,Burkina Faso
108319,Sasa Kalajdzic,F,Austria
25067,Boubacar Kamara,M,France
109721,Willy Kambwala,D,France
5844,Thomas Kaminski,G,Belgium
3960,Harry Kane,F,England
13492,N'Golo Kanté,M,France
108973,Michal Karbownik,D,Poland
19600,Loris Karius,G,Germany
92709,Leigh Kavanagh,D,Ireland
122118,Hayao Kawabe,M,Japan
4333,Michael Keane,D,England
20178,Neeskens Kebano,M,DR Congo
126957,Josh Keeley,G,Ireland
11189,Thilo Kehrer,D,Germany
12316,Naby Keïta,M,Guinea
14723,Caoimhín Kelleher,G,Ireland
21585,Lloyd Kelly,D,England
117753,Omari Kellyman,M,England
11373,Kepa,G,Spain
116665,Milos Kerkez,D,Hungary
53074,Kaine Kesler-Hayden,D,England
107818,Aaron Keto-Diyawa,D,England
67899,Reda Khadra,M,Germany
50468,Gavin Kilkenny,M,Ireland
13522,Maximilian Kilman,D,England
126962,Kim Ji-Soo,D,South Korea
128976,Josh King,M,England
128022,Max Kinsey,D,England
109478,Jakub Kiwior,D,Poland
21519,Justin Kluivert,F,Netherlands
52953,Ben Knight,F,England
92627,Jacob Knightbridge,G,England
8982,Anthony Knockaert,M,France
125169,Luca Koleosho,F,Italy
144265,Yunus Konak,M,Turkiye
23593,Ibrahima Konaté,D,France
12359,Terence Kongolo,D,Netherlands
13274,Ezri Konsa,D,England
6709,Kalidou Koulibaly,D,Senegal
129671,Lewis Koumas,F,Wales
5861,Cheikhou Kouyaté,M,Senegal
12520,Mateo Kovacic,M,Croatia
35733,Matej Kovár,G,Czech Republic
122119,Kacper Kozlowski,M,Poland
66494,Emil Krafth,D,Sweden
3169,Tim Krul,G,Netherlands
51364,Mohammed Kudus,M,Ghana
49316,Dejan Kulusevski,M,Sweden
125185,Garang Kuol,D,Australia
11248,Layvin Kurzawa,D,France
49482,Levi Laing,D,England
4618,Adam Lallana,M,England
23704,Tariq Lamptey,D,Ghana
119462,Will Lankshear,F,England
13872,Manuel Lanzini,M,Argentina
11044,Aymeric Laporte,D,Spain
30528,Yasser Larouci,D,Algeria
54810,Richie Laryea,D,Canada
9257,Jamaal Lascelles,D,England
99282,Roméo Lavia,M,Belgium
68580,Dexter Lembikisa,D,Jamaica
5583,Mario Lemina,M,Gabon
21647,Clément Lenglet,D,France
4985,Bernd Leno,G,Germany
51777,Marc Leonard,M,Scotland
37776,Jefferson Lerma,M,Colombia
25443,Marcel Lewis,M,England
24369,Keane Lewis-Potter,F,England
114564,Myles Lewis-Skelly,M,England
5066,Victor Lindelöf,D,Sweden
4337,Jesse Lingard,M,England
49495,Tino Livramento,D,England
4664,Hugo Lloris,G,France
19851,Giovani Lo Celso,M,Argentina
8212,Tom Lockyer,D,Wales
5179,Ruben Loftus-Cheek,M,England
8006,Andy Lonergan,G,England
14897,Sean Longstaff,M,England
8578,Max Lowe,D,England
5762,Lucas Moura,F,Brazil
55776,Lucas Paquetá,M,Brazil
133431,Luizão,D,Brazil
4290,Romelu Lukaku,F,Belgium
133521,Jayden Luker,M,England
16044,Sasa Lukic,M,Serbia
51223,Ian Maatsen,D,Netherlands
63633,Alexis Mac Allister,M,Argentina
10422,Matt Macey,G,England
43859,Mackenzie Hunt,D,United Arab Emirates
8456,James Maddison,M,England
67407,Noni Madueke,F,England
23946,Paris Maghoma,M,England
9566,Harry Maguire,D,England
12128,Mahmoud Dahoud,M,Syria
8983,Riyad Mahrez,F,Algeria
108936,Kobbie Mainoo,M,England
10428,Ainsley Maitland-Niles,M,England
23581,Tyrell Malacia,D,Netherlands
49738,Orel Mangala,M,Belgium
4918,Javier Manquillo,D,Spain
52053,Manuel Benson,F,Angola
32925,Marcelo Pitaluga,G,Brazil
8171,Solly March,M,England
32388,Emiliano Marcondes,M,Denmark
133641,Finley Marjoram,M,England
125826,Marquinhos,F,Brazil
51692,Filip Marschall,G,England
124846,Zach Marsh,F,England
122149,Callum Marshall,F,Northern Ireland
11272,Anthony Martial,F,France
4245,Emiliano Martínez,G,Argentina
53671,Han-Noah Massengo,D,France
11284,Arthur Masuaku,D,DR Congo
20874,Jean-Philippe Mateta,F,France
51202,Matheus Cunha,F,Brazil
133681,Matheus França,F,Brazil
76204,Matheus Nunes,M,Portugal
69020,Roshaun Mathurin,F,England
5375,Joël Matip,D,Cameroon
109777,Alex Matos,F,England
19862,Matt Smith,M,England
10827,Remi Matthews,G,England
14903,Matty Longstaff,M,England
16256,Neal Maupay,F,France
75097,Mauro Bandeira,M,Portugal
32638,Konstantinos Mavropanos,D,Greece
144040,Adrian Mazilu,F,Romania
4706,Kevin Mbabu,D,Switzerland
50849,Loïc Mbe Soh,D,France
66360,Bryan Mbeumo,M,Cameroon
66223,Sean McAllister,M,Northern Ireland
4224,James McArthur,M,Scotland
22010,John McAtee,F,England
8107,Oliver McBurnie,F,Scotland
109138,James McConnell,M,England
117569,Delano McCoy-Splatt,M,Jamaica
112080,Jamie McDonnell,M,Northern Ireland
127600,Callum McFarlane,F,England
20961,Tom McGill,G,Canada
51423,John McGinn,M,Scotland
144899,Callan McKenna,G,Scotland
75174,Luke McNally,D,Ireland
24797,Dwight McNeil,F,England
63842,Charlie McNeill,F,England
14824,Scott McTominay,M,Scotland
3909,Ben Mee,D,England
68593,Hannibal Mejbri,M,Tunisia
68592,Mateo Mejía,F,Colombia
54889,Édouard Mendy,G,Senegal
27090,Teden Mengi,D,England
14063,Chris Mepham,D,Wales
109707,Max Merrick,G,England
112261,Jenson Metcalfe,M,England
51736,Alex Mighten,F,England
66729,Jamie Miley,M,England
5859,Luka Milivojevic,M,Serbia
78258,Stanley Mills,M,England
2100,James Milner,M,England
32923,Yerry Mina,D,Colombia
8900,Tyrone Mings,D,England
136175,Yankuba Minteh,F,Gambia
24334,Tyrick Mitchell,D,England
117732,Kaoru Mitoma,F,Japan
5879,Aleksandar Mitrovic,F,Serbia
108751,Jakub Moder,M,Poland
5239,Mohamed Elneny,M,Egypt
5178,Mohamed Salah,F,Egypt
40153,Gonzalo Montiel,D,Argentina
10076,Kieffer Moore,F,Wales
92706,Andrew Moran,M,Ireland
118952,Diego Moreira,F,Belgium
37221,Álex Moreno,D,Spain
11008,Carlton Morris,F,England
51574,Tyler Morton,M,England
115114,Yerson Mosquera,D,Colombia
23824,Louie Moulden,G,England
14580,Mason Mount,M,England
4854,Pelly Ruddock Mpanzu,M,DR Congo
109134,Fabian Mrozek,G,Poland
70143,Divin Mubama,F,England
53991,Mykhailo Mudryk,M,Ukraine
51622,Marqes Muir,D,England
51610,Romaine Mundle,M,England
76353,Daniel Muñoz,D,Colombia
111116,Finley Munroe,D,England
19911,Arijanet Muric,G,Kosovo
139648,Murillo,D,Brazil
127659,Alex Murphy,D,Ireland
