player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Aleksandar Mitrović,9,rs SRB,FW,24-223,90,0,0,0,0,4,1,0,0,42,0,0,0,0.2,0.2,0.0,1,0,29,33,87.9,2,24,1,1,1
Ryan Babel,12,nl NED,"LW,LM",32-129,88,1,0,0,0,3,1,0,0,58,0,0,1,0.1,0.1,0.2,5,0,39,52,75.0,5,35,5,3,3
Floyd Ayité,11,tg TOG,LM,30-133,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0
Ryan Sessegnon,3,eng ENG,RW,18-344,84,0,0,0,0,1,0,0,0,34,1,0,2,0.1,0.1,0.0,0,0,19,22,86.4,1,21,2,0,0
Alfie Mawson,26,eng ENG,CB,25-098,6,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0
Tom Cairney,10,sct SCO,"AM,RM",28-097,90,0,0,0,0,0,0,0,0,77,2,1,1,0.0,0.0,0.1,2,0,54,66,81.8,10,41,6,3,1
Andre-Frank Zambo Anguissa,29,cm CMR,"DM,CM",23-162,90,0,0,0,0,0,0,0,0,107,6,2,0,0.0,0.0,0.0,1,0,81,93,87.1,12,59,6,4,3
Calum Chambers,5,eng ENG,"DM,CM",24-097,90,0,0,0,0,0,0,0,0,98,3,1,0,0.0,0.0,0.0,2,0,71,85,83.5,8,50,3,2,2
Joe Bryan,23,eng ENG,LB,25-222,90,0,0,0,0,0,0,0,0,56,6,0,0,0.0,0.0,0.0,0,0,30,45,66.7,5,20,3,1,1
Tim Ream,13,us USA,CB,31-204,90,0,0,0,0,0,0,0,0,89,0,1,1,0.0,0.0,0.0,0,0,84,86,97.7,5,41,4,0,0
Maxime Le Marchand,20,fr FRA,CB,29-198,90,0,0,0,0,0,0,0,0,101,0,0,1,0.0,0.0,0.0,1,0,88,91,96.7,1,47,0,0,0
Denis Odoi,4,gh GHA,RB,30-335,27,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,8,11,72.7,0,1,0,0,0
Cyrus Christie,22,ie IRL,RB,26-209,63,0,1,0,0,0,0,0,0,56,3,1,0,0.0,0.0,0.0,2,2,40,46,87.0,2,29,2,3,2
Sergio Rico,25,es ESP,GK,25-238,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,23,34,67.6,0,17,0,0,0
