player_id,name,nationality,position,shirt_number,image_path
4048,Jean Beausejour,Chile,M,22.0,premier_league_data/season_1112/Jean_Beausejour_4048.png
4162,Bebé,Cape Verde,F,12.0,
4116,Jermaine Beckford,Jamaica,F,9.0,
3757,Roman Bednár,Czech Republic,F,29.0,
2537,Asmir Begovic,Bosnia & Herzegovina,G,31.0,premier_league_data/season_1112/Asmir_Begovic_2537.png
1869,Craig Bellamy,Wales,F,39.0,premier_league_data/season_1112/Craig_Bellamy_1869.png
4171,Hatem Ben Arfa,France,M,11.0,
3013,Yossi Benayoun,Israel,M,15.0,
2844,Nicklas Bendtner,Denmark,F,32.0,premier_league_data/season_1112/Nicklas_Bendtner_2844.png
4275,Rhys Bennett,England,D,16.0,
2098,Darren Bent,England,F,9.0,premier_league_data/season_1112/Darren_Bent_2098.png
2009,David Bentley,England,M,8.0,premier_league_data/season_1112/David_Bentley_2009.png
4205,Saido Berahino,Burundi,F,24.0,premier_league_data/season_1112/Saido_Berahino_4205.png
3247,Dimitar Berbatov,Bulgaria,F,10.0,premier_league_data/season_1112/Dimitar_Berbatov_3247.png
3989,Christophe Berra,Scotland,D,6.0,premier_league_data/season_1112/Christophe_Berra_3989.png
2886,Ryan Bertrand,England,D,5.0,premier_league_data/season_1112/Ryan_Bertrand_2886.png
4404,Federico Bessone,Argentina,D,3.0,
2797,Leon Best,Ireland,F,8.0,
3465,Habib Beye,Senegal,D,6.0,
3871,Jake Bidwell,England,D,21.0,
4318,Villyan Bijev,Bulgaria,F,,
3876,Diniyar Bilyaletdinov,Russia,M,14.0,
3578,Nick Blackman,Barbados,F,9.0,
1673,Robbie Blake,England,M,20.0,
4279,Adam Blakeman,England,D,3.0,
4032,Daniel Boateng,England,D,6.0,
4411,Ferrie Bodde,Netherlands,M,6.0,
3348,Ádám Bogdán,Hungary,G,1.0,premier_league_data/season_1112/Ádám_Bogdán_3348.png
2672,Gary Borrowdale,England,D,28.0,
4227,Mauro Boselli,Argentina,F,17.0,
3726,John Bostock,Trinidad & Tobago,M,15.0,
1658,Jay Bothroyd,England,F,37.0,
3908,Dedryck Boyata,Belgium,D,28.0,
2669,Emmerson Boyce,Barbados,D,16.0,premier_league_data/season_1112/Emmerson_Boyce_2669.png
4158,Robert Brady,Ireland,M,11.0,premier_league_data/season_1112/Robert_Brady_4158.png
1890,Titus Bramble,England,D,19.0,premier_league_data/season_1112/Titus_Bramble_1890.png
1458,Wayne Bridge,England,D,18.0,premier_league_data/season_1112/Wayne_Bridge_1458.png
3116,Matthew Briggs,Guyana,D,43.0,
2152,Leon Britton,England,M,7.0,premier_league_data/season_1112/Leon_Britton_2152.png
4155,Reece Brown,England,D,8.0,
3859,Jeffrey Bruma,Netherlands,D,5.0,
4380,Bruno Andrade,Portugal,F,21.0,
4372,Bruno Perone,Brazil,D,16.0,
4263,Bruno Ribeiro,Brazil,D,,
4390,Ryan Brunt,England,F,14.0,
3567,Mark Bunn,England,G,31.0,premier_league_data/season_1112/Mark_Bunn_3567.png
4261,Graham Burke,Ireland,F,10.0,
8707,Dan Burn,England,D,33.0,premier_league_data/season_1112/Dan_Burn_8707.png
1759,Thomas Butler,Ireland,M,28.0,
3505,David Button,England,G,1.0,premier_league_data/season_1112/David_Button_3505.png
4222,Adam Buxton,England,D,,premier_league_data/season_1112/Adam_Buxton_4222.png
4382,Ákos Buzsáky,Hungary,M,25.0,
4341,Yohan Cabaye,France,M,29.0,premier_league_data/season_1112/Yohan_Cabaye_4341.png
2620,Gary Cahill,England,D,24.0,premier_league_data/season_1112/Gary_Cahill_2620.png
1732,Gary Caldwell,Scotland,D,5.0,premier_league_data/season_1112/Gary_Caldwell_1732.png
4254,Joel Campbell,Costa Rica,F,8.0,premier_league_data/season_1112/Joel_Campbell_4254.png
3563,Carlos Cuellar,Spain,D,,
915,Jamie Carragher,England,D,23.0,premier_league_data/season_1112/Jamie_Carragher_915.png
1634,Michael Carrick,England,M,16.0,premier_league_data/season_1112/Michael_Carrick_1634.png
3175,Andy Carroll,England,F,9.0,premier_league_data/season_1112/Andy_Carroll_3175.png
4259,Samir Carruthers,Ireland,M,,
2973,Trevor Carson,Northern Ireland,G,30.0,
4423,Casey Thomas,Wales,F,36.0,
4234,Jake Cassidy,Wales,F,20.0,
2949,Lee Cattermole,England,M,6.0,premier_league_data/season_1112/Lee_Cattermole_2949.png
3957,Steven Caulker,Sierra Leone,D,29.0,premier_league_data/season_1112/Steven_Caulker_3957.png
4431,Cristian Ceballos,Spain,F,11.0,
2651,Petr Cech,Czech Republic,G,1.0,premier_league_data/season_1112/Petr_Cech_2651.png
2799,Radek Cerny,Czech Republic,G,24.0,
4105,Nathaniel Chalobah,England,M,4.0,premier_league_data/season_1112/Nathaniel_Chalobah_4105.png
4039,Marouane Chamakh,Morocco,F,27.0,premier_league_data/season_1112/Marouane_Chamakh_4039.png
4149,Chris Chantler,England,M,,
4172,Cheick Tioté,Cote D’Ivoire,M,24.0,premier_league_data/season_1112/Cheick_Tioté_4172.png
4161,Chicharito,Mexico,F,14.0,premier_league_data/season_1112/Chicharito_4161.png
4346,Papiss Cissé,Senegal,F,9.0,premier_league_data/season_1112/Papiss_Cissé_4346.png
3562,Ciaran Clark,Ireland,D,26.0,premier_league_data/season_1112/Ciaran_Clark_3562.png
2593,Leon Clarke,England,F,48.0,
4388,Michael Clarkson,England,M,41.0,
3448,Tom Cleverley,England,M,8.0,premier_league_data/season_1112/Tom_Cleverley_3448.png
2413,Gaël Clichy,France,D,3.0,premier_league_data/season_1112/Gaël_Clichy_2413.png
4102,Billy Clifford,England,M,21.0,
4136,Conor Coady,England,D,4.0,premier_league_data/season_1112/Conor_Coady_4136.png
4313,Sebastián Coates,Uruguay,D,4.0,premier_league_data/season_1112/Sebastián_Coates_4313.png
3713,Jack Colback,England,M,4.0,premier_league_data/season_1112/Jack_Colback_3713.png
1494,Ashley Cole,England,D,26.0,premier_league_data/season_1112/Ashley_Cole_1494.png
3600,Séamus Coleman,Ireland,D,,premier_league_data/season_1112/Séamus_Coleman_3600.png
3010,James Collins,Wales,D,39.0,premier_league_data/season_1112/James_Collins_3010.png
3680,Fabricio Coloccini,Argentina,D,32.0,premier_league_data/season_1112/Fabricio_Coloccini_3680.png
3828,Mark Connolly,Ireland,D,6.0,
1800,Lee Cook,England,M,17.0,premier_league_data/season_1112/Lee_Cook_1800.png
4108,Adam Coombes,England,F,10.0,
3549,Francis Coquelin,France,M,13.0,premier_league_data/season_1112/Francis_Coquelin_3549.png
3426,Vedran Corluka,Croatia,D,14.0,
4399,David Cornell,Wales,G,13.0,
3292,David Cotterill,Wales,M,32.0,
4057,Robbie Cotton,England,M,37.0,
4435,Souleymane Coulibaly,Cote D’Ivoire,F,,
4911,Thibaut Courtois,Belgium,G,1.0,premier_league_data/season_1112/Thibaut_Courtois_4911.png
3208,Simon Cox,Ireland,F,10.0,
1754,Jody Craddock,England,D,6.0,premier_league_data/season_1112/Jody_Craddock_1754.png
2847,Craig Gardner,England,M,8.0,premier_league_data/season_1112/Craig_Gardner_2847.png
4354,Andrew Crofts,Wales,M,48.0,
1629,Peter Crouch,England,F,15.0,premier_league_data/season_1112/Peter_Crouch_1629.png
4445,Albert Crusat,Spain,M,7.0,premier_league_data/season_1112/Albert_Crusat_4445.png
1676,Carlo Cudicini,Italy,G,1.0,premier_league_data/season_1112/Carlo_Cudicini_1676.png
3906,Greg Cunningham,Ireland,D,3.0,premier_league_data/season_1112/Greg_Cunningham_3906.png
3933,Florent Cuvelier,Belgium,M,26.0,
4124,Lauri Dalla Valle,Finland,F,12.0,
3422,Dani Pacheco,Spain,M,3.0,
2817,Luke Daniels,England,G,12.0,
3807,Scott Dann,England,D,6.0,premier_league_data/season_1112/Scott_Dann_3807.png
2531,Danny Graham,England,F,18.0,
4406,Darnel Situ,France,D,23.0,
2523,David Jones,England,D,35.0,premier_league_data/season_1112/David_Jones_2523.png
4100,David Luiz,Brazil,D,23.0,premier_league_data/season_1112/David_Luiz_4100.png
4293,Adam Davies,Wales,G,17.0,premier_league_data/season_1112/Adam_Davies_4293.png
4285,Ulises Dávila,Mexico,M,10.0,
2080,Sean Davis,England,M,,premier_league_data/season_1112/Sean_Davis_2080.png
4360,Josh Dawkin,Wales,M,22.0,
3515,Simon Dawkins,Jamaica,M,49.0,
4389,Lucas Dawson,England,M,17.0,
4288,Kevin De Bruyne,Belgium,M,17.0,premier_league_data/season_1112/Kevin_De_Bruyne_4288.png
4330,David de Gea,Spain,G,43.0,premier_league_data/season_1112/David_de_Gea_4330.png
3659,Nigel de Jong,Netherlands,M,34.0,
3666,Ritchie De Laet,Belgium,D,2.0,premier_league_data/season_1112/Ritchie_De_Laet_3666.png
4449,Dorus de Vries,Netherlands,G,24.0,
4041,Roarie Deacon,England,M,11.0,
1526,Jermain Defoe,England,F,10.0,premier_league_data/season_1112/Jermain_Defoe_1526.png
3643,Philipp Degen,Switzerland,D,4.0,
4098,Matej Delac,Croatia,G,,
1391,Rory Delap,Ireland,M,4.0,premier_league_data/season_1112/Rory_Delap_1391.png
3566,Nathan Delfouneso,England,F,,
3799,Fabian Delph,England,M,8.0,premier_league_data/season_1112/Fabian_Delph_3799.png
4123,Mousa Dembélé,Belgium,M,8.0,premier_league_data/season_1112/Mousa_Dembélé_4123.png
3121,Clint Dempsey,United States,F,32.0,premier_league_data/season_1112/Clint_Dempsey_3121.png
3053,Denilson,Brazil,M,15.0,
2823,Shaun Derry,England,M,30.0,
3366,Franco Di Santo,Argentina,F,7.0,
4377,Samba Diakité,Mali,M,23.0,
3982,Mohamed Diamé,Senegal,M,21.0,premier_league_data/season_1112/Mohamed_Diamé_3982.png
2285,Salif Diao,Senegal,M,15.0,
4304,Mahamadou Diarra,Mali,M,9.0,
4446,Nouha Dicko,Mali,F,12.0,
4112,Eric Dier,England,D,15.0,premier_league_data/season_1112/Eric_Dier_4112.png
2289,El Hadji Diouf,Senegal,M,21.0,premier_league_data/season_1112/El_Hadji_Diouf_2289.png
2125,Sylvain Distin,France,D,25.0,premier_league_data/season_1112/Sylvain_Distin_2125.png
2861,DJ Campbell,England,F,22.0,premier_league_data/season_1112/DJ_Campbell_2861.png
2609,Johan Djourou,Switzerland,D,5.0,
4422,Stephen Dobbie,Scotland,F,23.0,
4229,Matt Doherty,Ireland,D,2.0,premier_league_data/season_1112/Matt_Doherty_4229.png
3691,Ryan Donaldson,England,M,7.0,
3873,Tom Donegan,England,M,34.0,
4312,Doni,Brazil,G,32.0,
4417,Scott Donnelly,England,M,,
4020,Landon Donovan,United States,M,26.0,
3746,Graham Dorrans,Scotland,M,4.0,premier_league_data/season_1112/Graham_Dorrans_3746.png
3729,Giovani dos Santos,Mexico,M,10.0,
4378,Michael Doughty,England,M,10.0,
2122,Stewart Downing,England,M,19.0,premier_league_data/season_1112/Stewart_Downing_2122.png
3205,Kevin Doyle,Ireland,F,9.0,premier_league_data/season_1112/Kevin_Doyle_3205.png
4294,Royston Drenthe,Netherlands,M,,
3670,Danny Drinkwater,England,M,15.0,premier_league_data/season_1112/Danny_Drinkwater_3670.png
2662,Didier Drogba,Cote D’Ivoire,F,11.0,premier_league_data/season_1112/Didier_Drogba_2662.png
2765,Adam Drury,England,D,6.0,
1004,Damien Duff,Ireland,M,11.0,premier_league_data/season_1112/Damien_Duff_1004.png
3601,Shane Duffy,Ireland,D,4.0,premier_league_data/season_1112/Shane_Duffy_3601.png
4340,Paul Dummett,Wales,D,14.0,premier_league_data/season_1112/Paul_Dummett_4340.png
1337,David Dunn,England,M,17.0,premier_league_data/season_1112/David_Dunn_1337.png
1184,Richard Dunne,Ireland,D,22.0,premier_league_data/season_1112/Richard_Dunne_1184.png
1740,Kieron Dyer,England,M,18.0,
4151,Edin Dzeko,Bosnia & Herzegovina,F,9.0,premier_league_data/season_1112/Edin_Dzeko_4151.png
2524,Chris Eagles,England,M,33.0,
3317,Craig Eastmond,England,M,8.0,
4097,Tom Eaves,England,F,9.0,
2746,Sylvan Ebanks-Blake,England,F,,
4231,Ethan Ebanks-Landell,England,D,6.0,
3651,Nathan Eccleston,England,F,9.0,premier_league_data/season_1112/Nathan_Eccleston_3651.png
4177,Jóan Símun Edmundsson,Faroe Islands,M,14.0,
4266,Ryan Edwards,England,D,5.0,
4394,John Egan,Ireland,D,15.0,premier_league_data/season_1112/John_Egan_4394.png
4374,Max Ehmer,Germany,D,5.0,
4253,Thomas Eisfeld,Germany,M,10.0,premier_league_data/season_1112/Thomas_Eisfeld_4253.png
3132,Nabil El Zhar,Morocco,M,10.0,
4206,Lateef Elford-Alliyu,Nigeria,F,,
2214,Robert Elliot,Ireland,G,37.0,premier_league_data/season_1112/Robert_Elliot_2214.png
3987,George Elokobi,Cameroon,D,6.0,
2434,Brett Emerton,Australia,M,7.0,premier_league_data/season_1112/Brett_Emerton_2434.png
2612,Emmanuel Eboué,Cote D’Ivoire,D,14.0,premier_league_data/season_1112/Emmanuel_Eboué_2612.png
3020,Hogan Ephraim,England,M,,
2890,Michael Essien,Ghana,M,,premier_league_data/season_1112/Michael_Essien_2890.png
4120,Neil Etheridge,Philippines,G,1.0,premier_league_data/season_1112/Neil_Etheridge_4120.png
1772,Matthew Etherington,England,M,26.0,premier_league_data/season_1112/Matthew_Etherington_1772.png
1932,Dickson Etuhu,Nigeria,M,20.0,
3156,Jonny Evans,Northern Ireland,D,35.0,premier_league_data/season_1112/Jonny_Evans_3156.png
2934,Patrice Evra,France,D,27.0,premier_league_data/season_1112/Patrice_Evra_2934.png
3309,Lukasz Fabianski,Poland,G,1.0,premier_league_data/season_1112/Lukasz_Fabianski_3309.png
3665,Fábio,Brazil,D,2.0,premier_league_data/season_1112/Fábio_3665.png
3126,Fábio Aurélio,Brazil,D,6.0,
2417,Cesc Fàbregas,Spain,M,4.0,premier_league_data/season_1112/Cesc_Fàbregas_2417.png
4429,Iago Falque,Spain,F,10.0,
4383,Alejandro Faurlin,Argentina,M,,
3604,Marouane Fellaini,Belgium,M,27.0,premier_league_data/season_1112/Marouane_Fellaini_3604.png
3875,Femi Orenuga,England,M,,
1111,Rio Ferdinand,England,D,5.0,premier_league_data/season_1112/Rio_Ferdinand_1111.png
4167,Shane Ferguson,Northern Ireland,M,17.0,
3524,Maynor Figueroa,Honduras,D,15.0,premier_league_data/season_1112/Maynor_Figueroa_3524.png
4129,Jon Flanagan,England,D,20.0,premier_league_data/season_1112/Jon_Flanagan_4129.png
1943,Darren Fletcher,Scotland,M,,premier_league_data/season_1112/Darren_Fletcher_1943.png
3993,Kevin Foley,Ireland,D,,
4451,Anthony Forde,Ireland,M,44.0,
4056,Mauro Formica,Argentina,M,33.0,
3877,Adam Forshaw,England,M,28.0,premier_league_data/season_1112/Adam_Forshaw_3877.png
3170,Fraser Forster,England,G,20.0,premier_league_data/season_1112/Fraser_Forster_3170.png
3754,Marc-Antoine Fortuné,France,F,32.0,premier_league_data/season_1112/Marc-Antoine_Fortuné_3754.png
2932,Ben Foster,England,G,12.0,premier_league_data/season_1112/Ben_Foster_2932.png
2521,David Fox,England,M,8.0,
4295,Francisco Júnior,Guinea-Bissau,M,,
4352,George Francomb,England,D,4.0,
3958,Ryan Fredericks,England,D,2.0,premier_league_data/season_1112/Ryan_Fredericks_3958.png
3320,Luke Freeman,England,M,12.0,premier_league_data/season_1112/Luke_Freeman_3320.png
4305,Kerim Frei,Turkiye,M,11.0,
1420,Brad Friedel,United States,G,24.0,premier_league_data/season_1112/Brad_Friedel_1420.png
3551,Emmanuel Frimpong,Ghana,M,15.0,
4335,Ezekiel Fryers,England,D,29.0,premier_league_data/season_1112/Ezekiel_Fryers_4335.png
2787,Ricardo Fuller,Jamaica,F,30.0,premier_league_data/season_1112/Ricardo_Fuller_2787.png
3009,Danny Gabbidon,Wales,D,19.0,premier_league_data/season_1112/Danny_Gabbidon_3009.png
2054,William Gallas,France,D,,premier_league_data/season_1112/William_Gallas_2054.png
3868,Luke Garbutt,England,D,29.0,premier_league_data/season_1112/Luke_Garbutt_3868.png
3800,Gary Gardner,England,M,20.0,
4440,Cameron Gayle,England,D,34.0,
4303,Marcel Gecov,Czech Republic,M,15.0,
2390,Zoltán Gera,Hungary,M,20.0,premier_league_data/season_1112/Zoltán_Gera_2390.png
4466,Antonio German,Grenada,F,,
1575,Steven Gerrard,England,M,8.0,premier_league_data/season_1112/Steven_Gerrard_1575.png
4255,Gervinho,Cote D’Ivoire,F,27.0,
4379,Jordan Gibbons,England,M,,
3046,Kieran Gibbs,England,D,3.0,premier_league_data/season_1112/Kieran_Gibbs_3046.png
2942,Darron Gibson,Ireland,M,43.0,premier_league_data/season_1112/Darron_Gibson_2942.png
335,Ryan Giggs,Wales,M,11.0,premier_league_data/season_1112/Ryan_Giggs_335.png
3918,Oliver Gill,England,D,,
851,Shay Given,Ireland,G,24.0,premier_league_data/season_1112/Shay_Given_851.png
3569,Gaël Givet,France,D,31.0,
3975,Steve Gohouri,Cote D’Ivoire,D,2.0,
3977,Román Golobart,Spain,D,,
4140,David González,Colombia,G,,
4272,David Goodwillie,Scotland,F,,
3858,Ben Gordon,England,D,,
4468,Kaspars Gorkss,Latvia,D,13.0,
4455,Johnny Gorman,Northern Ireland,M,20.0,
3390,Dan Gosling,England,M,32.0,premier_league_data/season_1112/Dan_Gosling_3390.png
3166,Herold Goulon,France,M,42.0,
4415,Mark Gower,England,M,27.0,
4260,Jack Grealish,England,M,10.0,premier_league_data/season_1112/Jack_Grealish_4260.png
3571,Vince Grella,Australia,M,11.0,
4233,Leigh Griffiths,Scotland,F,9.0,
4300,Jack Grimmer,Scotland,D,2.0,
4299,Zdenek Grygera,Czech Republic,D,,
4004,Adlène Guédioura,Algeria,M,6.0,premier_league_data/season_1112/Adlène_Guédioura_4004.png
4117,Magaye Gueye,Senegal,F,,
4153,John Guidetti,Sweden,F,10.0,
3400,Péter Gulácsi,Hungary,G,1.0,
3131,Danny Guthrie,England,M,16.0,
3683,Jonás Gutiérrez,Argentina,M,24.0,premier_league_data/season_1112/Jonás_Gutiérrez_3683.png
3558,Brad Guzan,United States,G,1.0,premier_league_data/season_1112/Brad_Guzan_3558.png
4188,Asamoah Gyan,Ghana,F,3.0,
2069,Marcus Hahnemann,United States,G,1.0,premier_league_data/season_1112/Marcus_Hahnemann_2069.png
4132,Ádám Hajdú,Hungary,M,,
4249,Sead Hajrovic,Switzerland,D,5.0,
2558,Fitz Hall,England,D,17.0,
4122,Rafik Halliche,Algeria,D,32.0,
4113,Johan Hammar,Sweden,D,3.0,
3134,Adam Hammill,England,M,11.0,
3394,Brede Hangeland,Norway,D,4.0,premier_league_data/season_1112/Brede_Hangeland_3394.png
3819,Grant Hanley,Scotland,D,31.0,premier_league_data/season_1112/Grant_Hanley_3819.png
3445,Owen Hargreaves,England,M,20.0,
4471,Ryan Harley,England,M,33.0,
709,Steve Harper,England,G,33.0,premier_league_data/season_1112/Steve_Harper_709.png
4373,Michael Harriman,Ireland,D,2.0,
4454,Louis Harris,England,M,,
3143,Joe Hart,England,G,1.0,premier_league_data/season_1112/Joe_Hart_3143.png
3867,John Heitinga,Netherlands,D,5.0,
4533,Jeremy Helan,France,M,3.0,
1791,Heidar Helguson,Iceland,F,,premier_league_data/season_1112/Heidar_Helguson_1791.png
4010,Ashley Hemmings,England,F,10.0,
3555,Conor Henderson,Ireland,M,44.0,
4264,Adam Henley,Wales,D,,
2569,Wayne Hennessey,Wales,G,13.0,premier_league_data/season_1112/Wayne_Hennessey_2569.png
3097,Henrique Hilário,Portugal,G,40.0,
1659,Thierry Henry,France,F,,premier_league_data/season_1112/Thierry_Henry_1659.png
3327,Chris Herd,Australia,M,25.0,
908,Emile Heskey,England,F,19.0,premier_league_data/season_1112/Emile_Heskey_908.png
3719,Heurelho Gomes,Brazil,G,1.0,premier_league_data/season_1112/Heurelho_Gomes_3719.png
4387,Troy Hewitt,England,F,24.0,
1881,Tony Hibbert,England,D,2.0,premier_league_data/season_1112/Tony_Hibbert_1881.png
1426,Danny Higginbotham,Gibraltar,D,4.0,
4371,Clint Hill,England,D,29.0,
4058,Tom Hitchcock,England,F,,premier_league_data/season_1112/Tom_Hitchcock_4058.png
4338,Michael Hoganson,England,D,26.0,
3801,Jonathan Hogg,England,M,6.0,premier_league_data/season_1112/Jonathan_Hogg_3801.png
3823,Junior Hoilett,Canada,F,30.0,premier_league_data/season_1112/Junior_Hoilett_3823.png
3040,Stuart Holden,United States,M,22.0,premier_league_data/season_1112/Stuart_Holden_3040.png
4320,Eirik Holmen Johansen,Norway,G,25.0,
4363,Grant Holt,England,F,18.0,premier_league_data/season_1112/Grant_Holt_4363.png
4357,Wes Hoolahan,Ireland,M,14.0,premier_league_data/season_1112/Wes_Hoolahan_4357.png
13551,James Horsfield,England,D,17.0,premier_league_data/season_1112/James_Horsfield_13551.png
2516,Tim Howard,United States,G,1.0,premier_league_data/season_1112/Tim_Howard_2516.png
4355,Jonny Howson,England,M,16.0,premier_league_data/season_1112/Jonny_Howson_4355.png
3048,Gavin Hoyte,Trinidad & Tobago,D,2.0,
2991,Tom Huddlestone,England,M,,premier_league_data/season_1112/Tom_Huddlestone_2991.png
1230,Aaron Hughes,Northern Ireland,D,3.0,premier_league_data/season_1112/Aaron_Hughes_1230.png
2830,Robert Hulse,England,F,34.0,premier_league_data/season_1112/Robert_Hulse_2830.png
3931,James Hurst,England,D,,
3099,Sam Hutchinson,England,M,41.0,
2053,Robert Huth,Germany,D,,premier_league_data/season_1112/Robert_Huth_2053.png
3506,Alan Hutton,Scotland,D,3.0,premier_league_data/season_1112/Alan_Hutton_3506.png
3911,Abdisalam Abdulkadir Ibrahim,Norway,M,6.0,
4450,Michael Ihiekwe,England,D,20.0,
2570,Carl Ikeme,Nigeria,G,27.0,premier_league_data/season_1112/Carl_Ikeme_2570.png
4284,Rohan Ince,Montserrat,M,24.0,premier_league_data/season_1112/Rohan_Ince_4284.png
3685,Bradden Inman,Australia,F,19.0,
3125,Emiliano Insúa,Argentina,D,2.0,
2928,Stephen Ireland,Ireland,M,17.0,premier_league_data/season_1112/Stephen_Ireland_2928.png
3360,Branislav Ivanovic,Serbia,D,20.0,premier_league_data/season_1112/Branislav_Ivanovic_3360.png
1342,Jussi Jääskeläinen,Finland,G,22.0,premier_league_data/season_1112/Jussi_Jääskeläinen_1342.png
4364,Simeon Jackson,Canada,F,31.0,
3222,Phil Jagielka,England,D,6.0,premier_league_data/season_1112/Phil_Jagielka_3222.png
4197,Gonzalo Jara,Chile,D,2.0,
4000,Matthew Jarvis,England,M,11.0,premier_league_data/season_1112/Matthew_Jarvis_4000.png
4296,Nikica Jelavic,Croatia,F,26.0,premier_league_data/season_1112/Nikica_Jelavic_4296.png
2127,Jermaine Jenas,England,M,16.0,premier_league_data/season_1112/Jermaine_Jenas_2127.png
4248,Carl Jenkinson,England,D,6.0,premier_league_data/season_1112/Carl_Jenkinson_4248.png
2530,Cameron Jerome,England,F,35.0,premier_league_data/season_1112/Cameron_Jerome_2530.png
4397,Ji Dong-Won,South Korea,F,11.0,
4174,JJ Hooper,England,F,11.0,
4119,João Silva,Portugal,F,29.0,
