player_id,name,nationality,position,shirt_number,image_path
19970,Max Aarons,England,D,19.0,premier_league_data/season_2324/Max_Aarons_19970.png
117754,Zach Abbott,England,D,,premier_league_data/season_2324/Zach_Abbott_117754.png
51536,Terry Ablade,Finland,F,12.0,
125075,Josh Acheampong,England,D,34.0,premier_league_data/season_2324/Josh_Acheampong_125075.png
42894,Tyler Adams,United States,M,12.0,premier_league_data/season_2324/Tyler_Adams_42894.png
13549,Tosin Adarabioyo,England,D,4.0,premier_league_data/season_2324/Tosin_Adarabioyo_13549.png
72541,Tayo Adaramola,Ireland,D,45.0,
14685,Elijah Adebayo,England,F,11.0,premier_league_data/season_2324/Elijah_Adebayo_14685.png
108693,Valintino Adedokun,Ireland,D,23.0,
126317,Simon Adingra,Cote D’Ivoire,F,11.0,premier_league_data/season_2324/Simon_Adingra_126317.png
114666,Adler Nascimento,Portugal,F,76.0,
4852,Adrián,Spain,G,13.0,premier_league_data/season_2324/Adrián_4852.png
128023,Daniel Adu-Adjei,England,F,14.0,
108628,Nayef Aguerd,Morocco,D,21.0,premier_league_data/season_2324/Nayef_Aguerd_108628.png
134486,Brandon Aguilera,Costa Rica,M,10.0,premier_league_data/season_2324/Brandon_Aguilera_134486.png
134487,Enock Agyei,Belgium,F,,
68086,Naouirou Ahamada,France,M,,premier_league_data/season_2324/Naouirou_Ahamada_68086.png
20855,Anel Ahmedhodzic,Bosnia & Herzegovina,D,15.0,premier_league_data/season_2324/Anel_Ahmedhodzic_20855.png
10439,Ola Aina,Nigeria,D,34.0,premier_league_data/season_2324/Ola_Aina_10439.png
71432,Rayan Aït-Nouri,Algeria,D,3.0,premier_league_data/season_2324/Rayan_Aït-Nouri_71432.png
20113,Kristoffer Ajer,Norway,D,20.0,premier_league_data/season_2324/Kristoffer_Ajer_20113.png
15656,Manuel Akanji,Switzerland,D,25.0,premier_league_data/season_2324/Manuel_Akanji_15656.png
4499,Nathan Aké,Netherlands,D,6.0,premier_league_data/season_2324/Nathan_Aké_4499.png
116827,Ameen Al Dakhil,Belgium,D,2.0,premier_league_data/season_2324/Ameen_Al_Dakhil_116827.png
5264,Thiago Alcântara,Spain,M,6.0,premier_league_data/season_2324/Thiago_Alcântara_5264.png
5467,Alex Telles,Brazil,D,13.0,premier_league_data/season_2324/Alex_Telles_5467.png
14732,Trent Alexander-Arnold,England,D,66.0,premier_league_data/season_2324/Trent_Alexander-Arnold_14732.png
20559,Alisson Becker,Brazil,G,1.0,premier_league_data/season_2324/Alisson_Becker_20559.png
117565,Sonny Aljofree,England,D,24.0,
115157,Allan Campbell,Scotland,M,28.0,premier_league_data/season_2324/Allan_Campbell_115157.png
127741,Josh Allen,England,F,,
111022,Max Alleyne,England,D,68.0,
9167,Dele Alli,England,M,11.0,premier_league_data/season_2324/Dele_Alli_9167.png
54312,Miguel Almirón,Paraguay,M,24.0,premier_league_data/season_2324/Miguel_Almirón_54312.png
52723,Julián Alvarez,Argentina,F,19.0,premier_league_data/season_2324/Julián_Alvarez_52723.png
20723,Steven Alzate,Colombia,M,19.0,premier_league_data/season_2324/Steven_Alzate_20723.png
133503,Harry Amass,England,D,41.0,premier_league_data/season_2324/Harry_Amass_133503.png
128449,Zeki Amdouni,Switzerland,F,7.0,premier_league_data/season_2324/Zeki_Amdouni_128449.png
128364,Samuel Amissah,England,D,,
19731,Ethan Ampadu,Wales,D,4.0,premier_league_data/season_2324/Ethan_Ampadu_19731.png
22744,Sofyan Amrabat,Morocco,M,34.0,premier_league_data/season_2324/Sofyan_Amrabat_22744.png
48689,Joseph Anang,England,G,,premier_league_data/season_2324/Joseph_Anang_48689.png
26151,Joachim Andersen,Denmark,D,5.0,premier_league_data/season_2324/Joachim_Andersen_26151.png
51593,Elliot Anderson,England,M,8.0,premier_league_data/season_2324/Elliot_Anderson_51593.png
5061,André Gomes,Portugal,M,26.0,premier_league_data/season_2324/André_Gomes_5061.png
10476,Andreas Pereira,Brazil,M,18.0,premier_league_data/season_2324/Andreas_Pereira_10476.png
133245,Andrey Santos,Brazil,M,8.0,
121739,Vincent Angelini,Scotland,G,41.0,
136833,Ângelo,Brazil,F,20.0,premier_league_data/season_2324/Ângelo_136833.png
24708,Tino Anjorin,England,M,28.0,premier_league_data/season_2324/Tino_Anjorin_24708.png
50460,Jaidon Anthony,England,F,11.0,premier_league_data/season_2324/Jaidon_Anthony_50460.png
14624,Antonee Robinson,United States,D,33.0,premier_league_data/season_2324/Antonee_Robinson_14624.png
9595,Michail Antonio,Jamaica,F,,premier_league_data/season_2324/Michail_Antonio_9595.png
75381,Antony,Brazil,F,7.0,premier_league_data/season_2324/Antony_75381.png
51631,Keenan Appiah-Forson,England,M,22.0,
119457,Oliver Arblaster,England,M,,premier_league_data/season_2324/Oliver_Arblaster_119457.png
25281,Cameron Archer,England,F,19.0,premier_league_data/season_2324/Cameron_Archer_25281.png
5748,Alphonse Areola,France,G,23.0,premier_league_data/season_2324/Alphonse_Areola_5748.png
8050,Harry Arter,Ireland,M,,premier_league_data/season_2324/Harry_Arter_8050.png
138109,Benjamin Arthur,England,D,43.0,
31883,Harrison Ashby,Scotland,D,20.0,premier_league_data/season_2324/Harrison_Ashby_31883.png
74963,Lorenz Assignon,France,D,20.0,premier_league_data/season_2324/Lorenz_Assignon_74963.png
119277,Noël Atom,Germany,D,65.0,
5110,Pierre-Emerick Aubameyang,Gabon,F,10.0,premier_league_data/season_2324/Pierre-Emerick_Aubameyang_5110.png
11293,Sèrge Aurier,Cote D’Ivoire,D,92.0,premier_league_data/season_2324/Sèrge_Aurier_11293.png
15114,Brandon Austin,England,G,49.0,premier_league_data/season_2324/Brandon_Austin_15114.png
15340,Taiwo Awoniyi,Nigeria,F,9.0,premier_league_data/season_2324/Taiwo_Awoniyi_15340.png
134333,Yasin Ayari,Sweden,M,,premier_league_data/season_2324/Yasin_Ayari_134333.png
5595,Jordan Ayew,Ghana,F,18.0,premier_league_data/season_2324/Jordan_Ayew_5595.png
4496,César Azpilicueta,Spain,D,3.0,premier_league_data/season_2324/César_Azpilicueta_4496.png
13279,Abdul Baba,Ghana,D,21.0,premier_league_data/season_2324/Abdul_Baba_13279.png
53612,Benoît Badiashile,France,D,5.0,premier_league_data/season_2324/Benoît_Badiashile_53612.png
20489,Leon Bailey,Jamaica,M,31.0,premier_league_data/season_2324/Leon_Bailey_20489.png
12937,Eric Bailly,Cote D’Ivoire,D,4.0,premier_league_data/season_2324/Eric_Bailly_12937.png
114296,Stefan Bajcetic,Spain,M,21.0,premier_league_data/season_2324/Stefan_Bajcetic_114296.png
62917,Benicio Baker-Boaitey,England,M,55.0,premier_league_data/season_2324/Benicio_Baker-Boaitey_62917.png
21317,Ellery Balcombe,England,G,35.0,premier_league_data/season_2324/Ellery_Balcombe_21317.png
9169,George Baldock,Greece,D,32.0,premier_league_data/season_2324/George_Baldock_9169.png
124396,Carlos Baleba,Cameroon,M,20.0,premier_league_data/season_2324/Carlos_Baleba_124396.png
139402,Emilio Ballard-Matthews,England,F,78.0,
20959,Fodé Ballo-Touré,Senegal,D,12.0,premier_league_data/season_2324/Fodé_Ballo-Touré_20959.png
127820,Kofi Balmer,Northern Ireland,D,5.0,
19871,Folarin Balogun,United States,F,9.0,premier_league_data/season_2324/Folarin_Balogun_19871.png
74776,Scott Banks,Scotland,M,12.0,premier_league_data/season_2324/Scott_Banks_74776.png
24773,Shandon Baptiste,Grenada,M,26.0,premier_league_data/season_2324/Shandon_Baptiste_24773.png
120417,Valentín Barco,Argentina,D,32.0,premier_league_data/season_2324/Valentín_Barco_120417.png
4115,Ross Barkley,England,M,6.0,premier_league_data/season_2324/Ross_Barkley_4115.png
8246,Ashley Barnes,England,F,35.0,premier_league_data/season_2324/Ashley_Barnes_8246.png
66548,Ty Barnett,England,F,45.0,
117451,Luca Barrington,England,F,14.0,
3581,Chris Basham,England,D,6.0,premier_league_data/season_2324/Chris_Basham_3581.png
23793,Calvin Bassey,Nigeria,D,3.0,premier_league_data/season_2324/Calvin_Bassey_23793.png
11331,Samuel Bastien,DR Congo,M,28.0,premier_league_data/season_2324/Samuel_Bastien_11331.png
114056,Joe Bauress,England,F,41.0,
14568,Nathan Baxter,England,G,1.0,
71744,Altay Bayindir,Turkiye,G,1.0,premier_league_data/season_2324/Altay_Bayindir_71744.png
113713,Eddie Beach,Wales,G,16.0,premier_league_data/season_2324/Eddie_Beach_113713.png
25540,Mads Bech,Denmark,D,22.0,premier_league_data/season_2324/Mads_Bech_25540.png
66565,Owen Beck,Wales,D,,premier_league_data/season_2324/Owen_Beck_66565.png
2537,Asmir Begovic,Bosnia & Herzegovina,G,31.0,premier_league_data/season_2324/Asmir_Begovic_2537.png
8923,Amari'i Bell,Jamaica,D,3.0,premier_league_data/season_2324/Amarii_Bell_8923.png
126108,Jean-Ricner Bellegarde,France,M,27.0,premier_league_data/season_2324/Jean-Ricner_Bellegarde_126108.png
118095,Anis Ben Slimane,Tunisia,M,20.0,premier_league_data/season_2324/Anis_Ben_Slimane_118095.png
31671,Steven Benda,Germany,G,,premier_league_data/season_2324/Steven_Benda_31671.png
107833,Rhys Bennett,England,D,15.0,
20517,Saïd Benrahma,Algeria,F,17.0,premier_league_data/season_2324/Saïd_Benrahma_20517.png
22802,Rodrigo Bentancur,Uruguay,M,30.0,premier_league_data/season_2324/Rodrigo_Bentancur_22802.png
9651,Dan Bentley,England,G,25.0,premier_league_data/season_2324/Dan_Bentley_9651.png
21614,Sander Berge,Norway,M,16.0,premier_league_data/season_2324/Sander_Berge_21614.png
65641,Lucas Bergström,Finland,G,1.0,premier_league_data/season_2324/Lucas_Bergström_65641.png
5067,Bernardo Silva,Portugal,M,20.0,premier_league_data/season_2324/Bernardo_Silva_5067.png
8303,Luke Berry,England,M,8.0,premier_league_data/season_2324/Luke_Berry_8303.png
126789,Beto,Guinea-Bissau,F,14.0,premier_league_data/season_2324/Beto_126789.png
4511,Marcus Bettinelli,England,G,13.0,premier_league_data/season_2324/Marcus_Bettinelli_4511.png
35699,Jordan Beyer,Germany,D,36.0,premier_league_data/season_2324/Jordan_Beyer_35699.png
54000,Giulian Biancone,France,D,4.0,premier_league_data/season_2324/Giulian_Biancone_54000.png
66647,Mads Bidstrup,Denmark,M,18.0,premier_league_data/season_2324/Mads_Bidstrup_66647.png
33175,Mika Biereth,Denmark,F,14.0,
8882,Philip Billing,Denmark,M,29.0,premier_league_data/season_2324/Philip_Billing_8882.png
21881,Nathan Bishop,England,G,,premier_league_data/season_2324/Nathan_Bishop_21881.png
50245,Yves Bissouma,Mali,M,8.0,premier_league_data/season_2324/Yves_Bissouma_50245.png
132200,Billy Blacker,England,F,41.0,
53007,Malachi Boateng,England,M,19.0,premier_league_data/season_2324/Malachi_Boateng_53007.png
66657,Oscar Bobb,Norway,M,52.0,premier_league_data/season_2324/Oscar_Bobb_66657.png
14608,Jayden Bogle,England,D,2.0,premier_league_data/season_2324/Jayden_Bogle_14608.png
52175,Bendegúz Bolla,Hungary,D,77.0,
16204,Willy-Arnaud Boly,Cote D’Ivoire,D,30.0,premier_league_data/season_2324/Willy-Arnaud_Boly_16204.png
107805,Alex Borto,United States,G,36.0,
49908,Sven Botman,Netherlands,D,4.0,premier_league_data/season_2324/Sven_Botman_49908.png
115438,Aaron Bott,England,G,12.0,
8868,Jarrod Bowen,England,F,20.0,premier_league_data/season_2324/Jarrod_Bowen_8868.png
21991,Josh Bowler,England,F,47.0,premier_league_data/season_2324/Josh_Bowler_21991.png
68582,Conor Bradley,Northern Ireland,D,84.0,premier_league_data/season_2324/Conor_Bradley_68582.png
66318,Jarrad Branthwaite,England,D,,premier_league_data/season_2324/Jarrad_Branthwaite_66318.png
14242,Ben Brereton,Chile,F,20.0,premier_league_data/season_2324/Ben_Brereton_14242.png
14742,Rhian Brewster,England,F,,premier_league_data/season_2324/Rhian_Brewster_14742.png
69812,Ethan Brierley,England,M,38.0,premier_league_data/season_2324/Ethan_Brierley_69812.png
31442,Armando Broja,Albania,F,9.0,premier_league_data/season_2324/Armando_Broja_31442.png
33347,Josh Brooking,England,D,44.0,
13706,David Brooks,Wales,M,36.0,premier_league_data/season_2324/David_Brooks_13706.png
21127,Jacob Brown,Scotland,F,19.0,premier_league_data/season_2324/Jacob_Brown_21127.png
9457,Josh Brownhill,England,M,8.0,premier_league_data/season_2324/Josh_Brownhill_9457.png
23396,Bruno Fernandes,Portugal,M,8.0,premier_league_data/season_2324/Bruno_Fernandes_23396.png
74761,Bruno Guimarães,Brazil,M,39.0,premier_league_data/season_2324/Bruno_Guimarães_74761.png
25191,Bruno Jordão,Portugal,M,,premier_league_data/season_2324/Bruno_Jordão_25191.png
19831,Jacob Bruun Larsen,Denmark,F,25.0,premier_league_data/season_2324/Jacob_Bruun_Larsen_19831.png
8185,Joe Bryan,England,D,15.0,premier_league_data/season_2324/Joe_Bryan_8185.png
26408,Emiliano Buendía,Argentina,M,16.0,premier_league_data/season_2324/Emiliano_Buendía_26408.png
66692,Hugo Bueno,Spain,D,16.0,premier_league_data/season_2324/Hugo_Bueno_66692.png
133430,Facundo Buonanotte,Argentina,M,40.0,premier_league_data/season_2324/Facundo_Buonanotte_133430.png
138151,Jake Burger,England,M,19.0,
9982,Reece Burke,England,D,16.0,premier_league_data/season_2324/Reece_Burke_9982.png
8707,Dan Burn,England,D,33.0,premier_league_data/season_2324/Dan_Burn_8707.png
117974,Mason Burstow,England,F,48.0,premier_league_data/season_2324/Mason_Burstow_117974.png
4634,Jack Butland,England,G,1.0,premier_league_data/season_2324/Jack_Butland_4634.png
51479,Nathan Butler-Oyedeji,England,F,37.0,
130411,Jili Buyabu,England,D,30.0,premier_league_data/season_2324/Jili_Buyabu_130411.png
7602,Cafú,Portugal,M,7.0,premier_league_data/season_2324/Cafú_7602.png
112203,Moisés Caicedo,Ecuador,M,25.0,premier_league_data/season_2324/Moisés_Caicedo_112203.png
3894,Tom Cairney,Scotland,M,10.0,premier_league_data/season_2324/Tom_Cairney_3894.png
9576,Dominic Calvert-Lewin,England,F,9.0,premier_league_data/season_2324/Dominic_Calvert-Lewin_9576.png
75105,Elijah Campbell,England,D,6.0,premier_league_data/season_2324/Elijah_Campbell_75105.png
51519,Thomas Cannon,Ireland,F,28.0,premier_league_data/season_2324/Thomas_Cannon_51519.png
13225,Sergi Canós,Spain,M,7.0,premier_league_data/season_2324/Sergi_Canós_13225.png
50545,Carlos Gomes,Guinea-Bissau,F,7.0,
50501,Carlos Vinícius,Brazil,F,95.0,premier_league_data/season_2324/Carlos_Vinícius_50501.png
