player_id,name,nationality,position,shirt_number,image_path
13286,Tammy Abraham,England,F,90.0,premier_league_data/season_1819/Tammy_Abraham_13286.png
13549,Tosin Adarabioyo,England,D,4.0,premier_league_data/season_1819/Tosin_Adarabioyo_13549.png
4852,Adrián,Spain,G,13.0,premier_league_data/season_1819/Adrián_4852.png
11357,Adrien Silva,Portugal,M,15.0,premier_league_data/season_1819/Adrien_Silva_11357.png
4040,Benik Afobe,DR Congo,F,7.0,premier_league_data/season_1819/Benik_Afobe_4040.png
4328,Sergio Agüero,Argentina,F,19.0,premier_league_data/season_1819/Sergio_Agüero_4328.png
10559,Daniel Agyei,England,F,7.0,premier_league_data/season_1819/Daniel_Agyei_10559.png
24695,Soufyan Ahannach,Netherlands,M,30.0,
10439,Ola Aina,Nigeria,D,34.0,premier_league_data/season_1819/Ola_Aina_10439.png
4499,Nathan Aké,Netherlands,D,6.0,premier_league_data/season_1819/Nathan_Aké_4499.png
4482,Chuba Akpom,England,F,24.0,premier_league_data/season_1819/Chuba_Akpom_4482.png
3564,Marc Albrighton,England,M,22.0,premier_league_data/season_1819/Marc_Albrighton_3564.png
4916,Toby Alderweireld,Belgium,D,23.0,premier_league_data/season_1819/Toby_Alderweireld_4916.png
14732,Trent Alexander-Arnold,England,D,66.0,premier_league_data/season_1819/Trent_Alexander-Arnold_14732.png
20559,Alisson Becker,Brazil,G,1.0,premier_league_data/season_1819/Alisson_Becker_20559.png
9167,Dele Alli,England,M,11.0,premier_league_data/season_1819/Dele_Alli_9167.png
54312,Miguel Almirón,Paraguay,M,24.0,premier_league_data/season_1819/Miguel_Almirón_54312.png
4093,Marcos Alonso,Spain,D,20.0,premier_league_data/season_1819/Marcos_Alonso_4093.png
14743,Paulo Alves,Portugal,M,,
12306,Daniel Amartey,Ghana,D,12.0,premier_league_data/season_1819/Daniel_Amartey_12306.png
15128,Luke Amos,England,M,8.0,premier_league_data/season_1819/Luke_Amos_15128.png
19731,Ethan Ampadu,Wales,D,4.0,premier_league_data/season_1819/Ethan_Ampadu_19731.png
10475,Ander Herrera,Spain,M,21.0,premier_league_data/season_1819/Ander_Herrera_10475.png
37587,Florin Andone,Romania,F,7.0,premier_league_data/season_1819/Florin_Andone_37587.png
5061,André Gomes,Portugal,M,26.0,premier_league_data/season_1819/André_Gomes_5061.png
10476,Andreas Pereira,Brazil,M,18.0,premier_league_data/season_1819/Andreas_Pereira_10476.png
32162,Frank Anguissa,Cameroon,M,99.0,premier_league_data/season_1819/Frank_Anguissa_32162.png
9595,Michail Antonio,Jamaica,F,,premier_league_data/season_1819/Michail_Antonio_9595.png
51667,Billy Arce,Ecuador,M,11.0,
12186,Stuart Armstrong,Scotland,M,40.0,premier_league_data/season_1819/Stuart_Armstrong_12186.png
4823,Marko Arnautovic,Austria,F,8.0,premier_league_data/season_1819/Marko_Arnautovic_4823.png
8050,Harry Arter,Ireland,M,,premier_league_data/season_1819/Harry_Arter_8050.png
14803,Daniel Arzani,Australia,F,99.0,
14650,Taye Ashby-Hammond,England,G,1.0,
14945,Benny Ashley-Seal,England,F,22.0,premier_league_data/season_1819/Benny_Ashley-Seal_14945.png
4859,Christian Atsu,Ghana,M,,premier_league_data/season_1819/Christian_Atsu_4859.png
5110,Pierre-Emerick Aubameyang,Gabon,F,10.0,premier_league_data/season_1819/Pierre-Emerick_Aubameyang_5110.png
11293,Sèrge Aurier,Cote D’Ivoire,D,92.0,premier_league_data/season_1819/Sèrge_Aurier_11293.png
9468,Charlie Austin,England,F,32.0,premier_league_data/season_1819/Charlie_Austin_9468.png
15340,Taiwo Awoniyi,Nigeria,F,9.0,premier_league_data/season_1819/Taiwo_Awoniyi_15340.png
5595,Jordan Ayew,Ghana,F,18.0,premier_league_data/season_1819/Jordan_Ayew_5595.png
19606,Floyd Ayité,Togo,F,7.0,premier_league_data/season_1819/Floyd_Ayité_19606.png
4496,César Azpilicueta,Spain,D,3.0,premier_league_data/season_1819/César_Azpilicueta_4496.png
3413,Ryan Babel,Netherlands,F,10.0,premier_league_data/season_1819/Ryan_Babel_3413.png
9762,Daniel Bachmann,Austria,G,35.0,premier_league_data/season_1819/Daniel_Bachmann_9762.png
4721,Leandro Bacuna,Curacao,M,25.0,premier_league_data/season_1819/Leandro_Bacuna_4721.png
12937,Eric Bailly,Cote D’Ivoire,D,4.0,premier_league_data/season_1819/Eric_Bailly_12937.png
3030,Leighton Baines,England,D,3.0,premier_league_data/season_1819/Leighton_Baines_3030.png
11260,Tiémoué Bakayoko,France,M,8.0,premier_league_data/season_1819/Tiémoué_Bakayoko_11260.png
4749,Lewis Baker,Jamaica,M,,premier_league_data/season_1819/Lewis_Baker_4749.png
32435,Fabián Balbuena,Paraguay,D,,premier_league_data/season_1819/Fabián_Balbuena_32435.png
4711,Sam Baldock,England,F,10.0,premier_league_data/season_1819/Sam_Baldock_4711.png
20183,Leon Balogun,Nigeria,D,27.0,premier_league_data/season_1819/Leon_Balogun_20183.png
63655,Tudor Baluta,Romania,D,6.0,premier_league_data/season_1819/Tudor_Baluta_63655.png
7500,Sol Bamba,Cote D’Ivoire,D,,premier_league_data/season_1819/Sol_Bamba_7500.png
14623,Beni Baningime,DR Congo,M,6.0,premier_league_data/season_1819/Beni_Baningime_14623.png
15288,Ben Barclay,England,D,26.0,premier_league_data/season_1819/Ben_Barclay_15288.png
2517,Phil Bardsley,Scotland,D,27.0,premier_league_data/season_1819/Phil_Bardsley_2517.png
4115,Ross Barkley,England,M,6.0,premier_league_data/season_1819/Ross_Barkley_4115.png
13590,Daniel Barlaser,England,M,4.0,premier_league_data/season_1819/Daniel_Barlaser_13590.png
8246,Ashley Barnes,England,F,35.0,premier_league_data/season_1819/Ashley_Barnes_8246.png
49956,Antonio Barreca,Italy,D,23.0,
7450,Michy Batshuayi,Belgium,F,30.0,premier_league_data/season_1819/Michy_Batshuayi_7450.png
3988,Danny Batth,England,D,15.0,premier_league_data/season_1819/Danny_Batth_3988.png
19589,Jan Bednarek,Poland,D,35.0,premier_league_data/season_1819/Jan_Bednarek_19589.png
2537,Asmir Begovic,Bosnia & Herzegovina,G,31.0,premier_league_data/season_1819/Asmir_Begovic_2537.png
4474,Héctor Bellerín,Spain,D,2.0,premier_league_data/season_1819/Héctor_Bellerín_4474.png
