player_id,name,nationality,position,shirt_number,image_path
4067,Alex Baptiste,England,D,27.0,premier_league_data/season_1617/Alex_Baptiste_4067.png
2517,Phil Bardsley,Scotland,D,27.0,premier_league_data/season_1617/Phil_Bardsley_2517.png
10545,Brandon Barker,England,F,7.0,premier_league_data/season_1617/Brandon_Barker_10545.png
4115,Ross Barkley,England,M,6.0,premier_league_data/season_1617/Ross_Barkley_4115.png
8246,Ashley Barnes,England,F,35.0,premier_league_data/season_1617/Ashley_Barnes_8246.png
2913,Antonio Barragán,Spain,D,19.0,premier_league_data/season_1617/Antonio_Barragán_2913.png
10520,Modou Barrow,Gambia,F,7.0,premier_league_data/season_1617/Modou_Barrow_10520.png
1308,Gareth Barry,England,M,18.0,premier_league_data/season_1617/Gareth_Barry_1308.png
3312,Kyle Bartley,England,D,5.0,premier_league_data/season_1617/Kyle_Bartley_3312.png
2303,Joey Barton,England,M,19.0,premier_league_data/season_1617/Joey_Barton_2303.png
16622,Borja Bastón,Spain,F,9.0,premier_league_data/season_1617/Borja_Bastón_16622.png
7450,Michy Batshuayi,Belgium,F,30.0,premier_league_data/season_1617/Michy_Batshuayi_7450.png
22018,Daniel Batty,England,M,18.0,
14568,Nathan Baxter,England,G,1.0,
2537,Asmir Begovic,Bosnia & Herzegovina,G,31.0,premier_league_data/season_1617/Asmir_Begovic_2537.png
3765,Valon Behrami,Switzerland,M,11.0,premier_league_data/season_1617/Valon_Behrami_3765.png
9932,Essaïd Belkalem,Algeria,D,21.0,premier_league_data/season_1617/Essaïd_Belkalem_9932.png
4474,Héctor Bellerín,Spain,D,2.0,premier_league_data/season_1617/Héctor_Bellerín_4474.png
13490,Yohan Benalouane,Tunisia,D,29.0,premier_league_data/season_1617/Yohan_Benalouane_13490.png
13120,Ismaël Bennacer,Algeria,M,22.0,
4847,Nabil Bentaleb,Algeria,M,6.0,premier_league_data/season_1617/Nabil_Bentaleb_4847.png
4492,Christian Benteke,Belgium,F,20.0,premier_league_data/season_1617/Christian_Benteke_4492.png
4205,Saido Berahino,Burundi,F,24.0,premier_league_data/season_1617/Saido_Berahino_4205.png
6215,Steven Berghuis,Netherlands,F,23.0,premier_league_data/season_1617/Steven_Berghuis_6215.png
2886,Ryan Bertrand,England,D,5.0,premier_league_data/season_1617/Ryan_Bertrand_2886.png
10451,Muhamed Besic,Bosnia & Herzegovina,M,5.0,premier_league_data/season_1617/Muhamed_Besic_10451.png
10426,Krystian Bielik,Poland,D,6.0,premier_league_data/season_1617/Krystian_Bielik_10426.png
19655,Mark Birighitti,Australia,G,19.0,premier_league_data/season_1617/Mark_Birighitti_19655.png
4283,Jamal Blackman,England,G,31.0,premier_league_data/season_1617/Jamal_Blackman_4283.png
4888,Daley Blind,Netherlands,D,17.0,premier_league_data/season_1617/Daley_Blind_4888.png
4769,Hiram Boateng,England,M,44.0,premier_league_data/season_1617/Hiram_Boateng_4769.png
10441,Jérémie Boga,Cote D’Ivoire,F,7.0,premier_league_data/season_1617/Jérémie_Boga_10441.png
3348,Ádám Bogdán,Hungary,G,1.0,premier_league_data/season_1617/Ádám_Bogdán_3348.png
4898,Bojan,Spain,F,15.0,premier_league_data/season_1617/Bojan_4898.png
14431,Marc Bola,England,D,16.0,
4763,Yannick Bolasie,DR Congo,F,17.0,premier_league_data/season_1617/Yannick_Bolasie_4763.png
4838,Wilfried Bony,Cote D’Ivoire,F,2.0,premier_league_data/season_1617/Wilfried_Bony_4838.png
3863,Fabio Borini,Italy,F,16.0,premier_league_data/season_1617/Fabio_Borini_3863.png
13560,Cameron Borthwick-Jackson,England,D,3.0,
4601,Artur Boruc,Poland,G,1.0,premier_league_data/season_1617/Artur_Boruc_4601.png
12584,Sofiane Boufal,Morocco,F,23.0,premier_league_data/season_1617/Sofiane_Boufal_12584.png
8868,Jarrod Bowen,England,F,20.0,premier_league_data/season_1617/Jarrod_Bowen_8868.png
4788,George Boyd,Scotland,F,14.0,premier_league_data/season_1617/George_Boyd_4788.png
4158,Robert Brady,Ireland,M,11.0,premier_league_data/season_1617/Robert_Brady_4158.png
9032,Cameron Brannagan,England,M,,premier_league_data/season_1617/Cameron_Brannagan_9032.png
5810,Claudio Bravo,Chile,G,25.0,premier_league_data/season_1617/Claudio_Bravo_5810.png
14742,Rhian Brewster,England,F,,premier_league_data/season_1617/Rhian_Brewster_14742.png
3364,Liam Bridcutt,Scotland,M,35.0,premier_league_data/season_1617/Liam_Bridcutt_3364.png
5668,Miguel Britos,Uruguay,D,3.0,premier_league_data/season_1617/Miguel_Britos_5668.png
2152,Leon Britton,England,M,7.0,premier_league_data/season_1617/Leon_Britton_2152.png
4674,Isaiah Brown,England,M,20.0,premier_league_data/season_1617/Isaiah_Brown_4674.png
13873,Marcus Browne,England,M,18.0,premier_league_data/season_1617/Marcus_Browne_13873.png
2624,Alex Bruce,Northern Ireland,D,14.0,premier_league_data/season_1617/Alex_Bruce_2624.png
3744,Chris Brunt,Northern Ireland,M,29.0,premier_league_data/season_1617/Chris_Brunt_3744.png
11952,Callum Buckley,England,D,,
9982,Reece Burke,England,D,16.0,premier_league_data/season_1617/Reece_Burke_9982.png
11965,Matt Butcher,England,M,26.0,premier_league_data/season_1617/Matt_Butcher_11965.png
4634,Jack Butland,England,G,1.0,premier_league_data/season_1617/Jack_Butland_4634.png
8945,Sam Byram,England,D,25.0,premier_league_data/season_1617/Sam_Byram_8945.png
10466,Willy Caballero,Argentina,G,1.0,premier_league_data/season_1617/Willy_Caballero_10466.png
4341,Yohan Cabaye,France,M,29.0,premier_league_data/season_1617/Yohan_Cabaye_4341.png
5513,Martín Cáceres,Uruguay,D,22.0,
2620,Gary Cahill,England,D,24.0,premier_league_data/season_1617/Gary_Cahill_2620.png
19859,Jonathan Calleri,Argentina,F,16.0,premier_league_data/season_1617/Jonathan_Calleri_19859.png
9576,Dominic Calvert-Lewin,England,F,9.0,premier_league_data/season_1617/Dominic_Calvert-Lewin_9576.png
4636,Geoff Cameron,United States,D,20.0,premier_league_data/season_1617/Geoff_Cameron_4636.png
4254,Joel Campbell,Costa Rica,F,8.0,premier_league_data/season_1617/Joel_Campbell_4254.png
5001,Emre Can,Germany,M,23.0,premier_league_data/season_1617/Emre_Can_5001.png
13225,Sergi Canós,Spain,M,7.0,premier_league_data/season_1617/Sergi_Canós_13225.png
4843,Étienne Capoue,France,M,6.0,premier_league_data/season_1617/Étienne_Capoue_4843.png
9130,Mustapha Carayol,Gambia,M,,
9869,Baily Cargill,England,D,6.0,premier_league_data/season_1617/Baily_Cargill_9869.png
1634,Michael Carrick,England,M,16.0,premier_league_data/season_1617/Michael_Carrick_1634.png
4430,Tom Carroll,England,M,11.0,premier_league_data/season_1617/Tom_Carroll_4430.png
13814,Cameron Carter-Vickers,United States,D,20.0,premier_league_data/season_1617/Cameron_Carter-Vickers_13814.png
3160,Craig Cathcart,Northern Ireland,D,,premier_league_data/season_1617/Craig_Cathcart_3160.png
2949,Lee Cattermole,England,M,6.0,premier_league_data/season_1617/Lee_Cattermole_2949.png
4477,Santi Cazorla,Spain,M,8.0,premier_league_data/season_1617/Santi_Cazorla_4477.png
2651,Petr Cech,Czech Republic,G,1.0,premier_league_data/season_1617/Petr_Cech_2651.png
11347,Cédric Soares,Portugal,D,12.0,premier_league_data/season_1617/Cédric_Soares_11347.png
5559,Bersant Celina,Kosovo,M,23.0,premier_league_data/season_1617/Bersant_Celina_5559.png
4844,Nacer Chadli,Belgium,M,89.0,premier_league_data/season_1617/Nacer_Chadli_4844.png
4105,Nathaniel Chalobah,England,M,4.0,premier_league_data/season_1617/Nathaniel_Chalobah_4105.png
4039,Marouane Chamakh,Morocco,F,27.0,premier_league_data/season_1617/Marouane_Chamakh_4039.png
4620,Calum Chambers,England,D,12.0,premier_league_data/season_1617/Calum_Chambers_4620.png
2936,James Chester,Wales,D,17.0,premier_league_data/season_1617/James_Chester_2936.png
13491,Ben Chilwell,England,D,25.0,premier_league_data/season_1617/Ben_Chilwell_13491.png
13510,Pedro Chirivella,Spain,M,5.0,premier_league_data/season_1617/Pedro_Chirivella_13510.png
4495,Andreas Christensen,Denmark,D,15.0,premier_league_data/season_1617/Andreas_Christensen_4495.png
14196,Josh Clackstone,England,D,2.0,premier_league_data/season_1617/Josh_Clackstone_14196.png
11146,Jake Clarke-Salter,England,D,6.0,premier_league_data/season_1617/Jake_Clarke-Salter_11146.png
12365,Jordy Clasie,Netherlands,M,8.0,premier_league_data/season_1617/Jordy_Clasie_12365.png
3658,Adam Clayton,England,M,40.0,premier_league_data/season_1617/Adam_Clayton_3658.png
13507,Daniel Cleary,Ireland,D,6.0,
3448,Tom Cleverley,England,M,8.0,premier_league_data/season_1617/Tom_Cleverley_3448.png
2413,Gaël Clichy,France,D,3.0,premier_league_data/season_1617/Gaël_Clichy_2413.png
9100,Sam Clucas,England,M,4.0,premier_league_data/season_1617/Sam_Clucas_9100.png
4604,Nathaniel Clyne,England,D,17.0,premier_league_data/season_1617/Nathaniel_Clyne_4604.png
4313,Sebastián Coates,Uruguay,D,4.0,premier_league_data/season_1617/Sebastián_Coates_4313.png
3600,Séamus Coleman,Ireland,D,,premier_league_data/season_1617/Séamus_Coleman_3600.png
4746,Charlie Colkett,England,M,,
3010,James Collins,Wales,D,39.0,premier_league_data/season_1617/James_Collins_3010.png
13388,Callum Connolly,England,M,16.0,premier_league_data/season_1617/Callum_Connolly_13388.png
8045,Steve Cook,England,D,5.0,premier_league_data/season_1617/Steve_Cook_8045.png
3549,Francis Coquelin,France,M,13.0,premier_league_data/season_1617/Francis_Coquelin_3549.png
2889,Jack Cork,England,D,4.0,premier_league_data/season_1617/Jack_Cork_2889.png
4911,Thibaut Courtois,Belgium,G,1.0,premier_league_data/season_1617/Thibaut_Courtois_4911.png
2847,Craig Gardner,England,M,8.0,premier_league_data/season_1617/Craig_Gardner_2847.png
8897,Aaron Cresswell,England,D,3.0,premier_league_data/season_1617/Aaron_Cresswell_8897.png
13339,Luke Croll,England,D,,
1629,Peter Crouch,England,F,15.0,premier_league_data/season_1617/Peter_Crouch_1629.png
6615,Juan Cuadrado,Colombia,M,7.0,premier_league_data/season_1617/Juan_Cuadrado_6615.png
5174,Cristián Cuevas,Chile,D,15.0,
10539,Josh Cullen,Ireland,M,24.0,premier_league_data/season_1617/Josh_Cullen_10539.png
10797,Damiá,Spain,D,2.0,
3242,Charlie Daniels,England,D,23.0,premier_league_data/season_1617/Charlie_Daniels_3242.png
3807,Scott Dann,England,D,6.0,premier_league_data/season_1617/Scott_Dann_3807.png
2531,Danny Graham,England,F,18.0,
8389,Tendayi Darikwa,Zimbabwe,D,2.0,premier_league_data/season_1617/Tendayi_Darikwa_8389.png
12854,Matteo Darmian,Italy,D,36.0,premier_league_data/season_1617/Matteo_Darmian_12854.png
14457,Josh Dasilva,England,M,10.0,premier_league_data/season_1617/Josh_Dasilva_14457.png
2523,David Jones,England,D,35.0,premier_league_data/season_1617/David_Jones_2523.png
4100,David Luiz,Brazil,D,23.0,premier_league_data/season_1617/David_Luiz_4100.png
13389,Tom Davies,England,M,22.0,premier_league_data/season_1617/Tom_Davies_13389.png
2971,Kelvin Davis,England,G,1.0,premier_league_data/season_1617/Kelvin_Davis_2971.png
2805,Michael Dawson,England,D,21.0,premier_league_data/season_1617/Michael_Dawson_2805.png
4288,Kevin De Bruyne,Belgium,M,17.0,premier_league_data/season_1617/Kevin_De_Bruyne_4288.png
4330,David de Gea,Spain,G,43.0,premier_league_data/season_1617/David_de_Gea_4330.png
3666,Ritchie De Laet,Belgium,D,2.0,premier_league_data/season_1617/Ritchie_De_Laet_3666.png
13571,Carlos de Pena,Uruguay,M,14.0,premier_league_data/season_1617/Carlos_de_Pena_13571.png
19621,Marten de Roon,Netherlands,M,15.0,premier_league_data/season_1617/Marten_de_Roon_19621.png
7435,Julien De Sart,Belgium,M,13.0,premier_league_data/season_1617/Julien_De_Sart_7435.png
14834,Zachary Dearnley,England,F,,premier_league_data/season_1617/Zachary_Dearnley_14834.png
4546,Mathieu Debuchy,France,D,26.0,premier_league_data/season_1617/Mathieu_Debuchy_4546.png
9947,Troy Deeney,England,F,14.0,premier_league_data/season_1617/Troy_Deeney_9947.png
1526,Jermain Defoe,England,F,10.0,premier_league_data/season_1617/Jermain_Defoe_1526.png
5345,Steven Defour,Belgium,M,88.0,premier_league_data/season_1617/Steven_Defour_5345.png
1911,Damien Delaney,Ireland,D,,premier_league_data/season_1617/Damien_Delaney_1911.png
3799,Fabian Delph,England,M,8.0,premier_league_data/season_1617/Fabian_Delph_3799.png
4123,Mousa Dembélé,Belgium,M,8.0,premier_league_data/season_1617/Mousa_Dembélé_4123.png
4802,Martín Demichelis,Argentina,D,3.0,premier_league_data/season_1617/Martín_Demichelis_4802.png
11002,Jason Denayer,Belgium,D,5.0,premier_league_data/season_1617/Jason_Denayer_11002.png
7120,Memphis Depay,Netherlands,F,9.0,premier_league_data/season_1617/Memphis_Depay_7120.png
4777,Gerard Deulofeu,Spain,F,10.0,premier_league_data/season_1617/Gerard_Deulofeu_4777.png
3982,Mohamed Diamé,Senegal,M,21.0,premier_league_data/season_1617/Mohamed_Diamé_3982.png
15199,Grady Diangana,DR Congo,M,,premier_league_data/season_1617/Grady_Diangana_15199.png
14800,Brahim Díaz,Morocco,F,21.0,premier_league_data/season_1617/Brahim_Díaz_14800.png
4941,Diego Costa,Spain,F,29.0,premier_league_data/season_1617/Diego_Costa_4941.png
4112,Eric Dier,England,D,15.0,premier_league_data/season_1617/Eric_Dier_4112.png
12983,Adama Diomande,Norway,F,99.0,premier_league_data/season_1617/Adama_Diomande_12983.png
10506,Dionatan Teixeira,Slovakia,D,23.0,premier_league_data/season_1617/Dionatan_Teixeira_10506.png
3925,Mame Diouf,Senegal,F,92.0,premier_league_data/season_1617/Mame_Diouf_3925.png
2125,Sylvain Distin,France,D,25.0,premier_league_data/season_1617/Sylvain_Distin_2125.png
5577,Brice Dja Djédjé,Cote D’Ivoire,D,26.0,premier_league_data/season_1617/Brice_Dja_Djédjé_5577.png
13957,Papy Djilobodji,Senegal,D,3.0,premier_league_data/season_1617/Papy_Djilobodji_13957.png
13874,George Dobson,England,M,15.0,
10380,Joseph Dodoo,England,F,,premier_league_data/season_1617/Joseph_Dodoo_10380.png
19678,Domingos Quina,Portugal,M,8.0,premier_league_data/season_1617/Domingos_Quina_19678.png
13823,Abdoulaye Doucouré,Mali,M,16.0,premier_league_data/season_1617/Abdoulaye_Doucouré_13823.png
10455,Kieran Dowell,England,M,30.0,premier_league_data/season_1617/Kieran_Dowell_10455.png
2122,Stewart Downing,England,M,19.0,premier_league_data/season_1617/Stewart_Downing_2122.png
13340,Luke Dreher,England,M,16.0,premier_league_data/season_1617/Luke_Dreher_13340.png
3670,Danny Drinkwater,England,M,15.0,premier_league_data/season_1617/Danny_Drinkwater_3670.png
3835,Michael Duff,Northern Ireland,D,4.0,premier_league_data/season_1617/Michael_Duff_3835.png
10456,Courtney Duffus,Ireland,F,14.0,
8235,Cameron Dummigan,Northern Ireland,D,23.0,premier_league_data/season_1617/Cameron_Dummigan_8235.png
2381,Lloyd Dyer,England,M,11.0,
13799,Éder,Portugal,F,19.0,premier_league_data/season_1617/Éder_13799.png
12265,Eduardo,Portugal,G,82.0,premier_league_data/season_1617/Eduardo_12265.png
15038,Tom Edwards,England,D,2.0,
14753,Ovie Ejaria,England,M,14.0,premier_league_data/season_1617/Ovie_Ejaria_14753.png
9933,Joel Ekstrand,Sweden,D,26.0,premier_league_data/season_1617/Joel_Ekstrand_9933.png
4240,Omar Elabdellaoui,Norway,D,3.0,premier_league_data/season_1617/Omar_Elabdellaoui_4240.png
8962,Callum Elder,Australia,D,20.0,premier_league_data/season_1617/Callum_Elder_8962.png
21468,Andrew Eleftheriou,England,D,15.0,premier_league_data/season_1617/Andrew_Eleftheriou_21468.png
8046,Tommy Elphick,England,D,4.0,premier_league_data/season_1617/Tommy_Elphick_8046.png
15073,Elliot Embleton,England,M,44.0,premier_league_data/season_1617/Elliot_Embleton_15073.png
13875,Emmanuel Emenike,Nigeria,F,10.0,premier_league_data/season_1617/Emmanuel_Emenike_13875.png
10800,Emilio Nsue,Equatorial Guinea,D,7.0,premier_league_data/season_1617/Emilio_Nsue_10800.png
2612,Emmanuel Eboué,Cote D’Ivoire,D,14.0,premier_league_data/season_1617/Emmanuel_Eboué_2612.png
3679,Marvin Emnes,Netherlands,F,,premier_league_data/season_1617/Marvin_Emnes_3679.png
4845,Christian Eriksen,Denmark,M,14.0,premier_league_data/season_1617/Christian_Eriksen_4845.png
19601,Bernardo Espinosa,Colombia,D,20.0,premier_league_data/season_1617/Bernardo_Espinosa_19601.png
6494,Evandro,Brazil,M,7.0,premier_league_data/season_1617/Evandro_6494.png
3156,Jonny Evans,Northern Ireland,D,35.0,premier_league_data/season_1617/Jonny_Evans_3156.png
3309,Lukasz Fabianski,Poland,G,1.0,premier_league_data/season_1617/Lukasz_Fabianski_3309.png
3665,Fábio,Brazil,D,2.0,premier_league_data/season_1617/Fábio_3665.png
2417,Cesc Fàbregas,Spain,M,4.0,premier_league_data/season_1617/Cesc_Fàbregas_2417.png
13553,David Faupala,France,F,9.0,premier_league_data/season_1617/David_Faupala_13553.png
7215,Federico Fazio,Argentina,D,17.0,premier_league_data/season_1617/Federico_Fazio_7215.png
3182,Adam Federici,Australia,G,,premier_league_data/season_1617/Adam_Federici_3182.png
5672,Federico Fernández,Argentina,D,2.0,premier_league_data/season_1617/Federico_Fernández_5672.png
7564,Sofiane Féghouli,Algeria,M,8.0,premier_league_data/season_1617/Sofiane_Féghouli_7564.png
3604,Marouane Fellaini,Belgium,M,27.0,premier_league_data/season_1617/Marouane_Fellaini_3604.png
4810,Leroy Fer,Netherlands,M,8.0,premier_league_data/season_1617/Leroy_Fer_4810.png
15759,Edimilson Fernandes,Switzerland,D,6.0,premier_league_data/season_1617/Edimilson_Fernandes_15759.png
4804,Fernandinho,Brazil,M,25.0,premier_league_data/season_1617/Fernandinho_4804.png
5344,Fernando,Brazil,M,20.0,premier_league_data/season_1617/Fernando_5344.png
13867,Sam Field,England,M,8.0,premier_league_data/season_1617/Sam_Field_13867.png
4896,Viktor Fischer,Denmark,F,7.0,premier_league_data/season_1617/Viktor_Fischer_4896.png
15161,Jack Fitzwater,England,D,5.0,premier_league_data/season_1617/Jack_Fitzwater_15161.png
2611,Mathieu Flamini,France,M,16.0,premier_league_data/season_1617/Mathieu_Flamini_2611.png
4129,Jon Flanagan,England,D,20.0,premier_league_data/season_1617/Jon_Flanagan_4129.png
22017,Brandon Fleming,England,D,,
3850,Steven Fletcher,Scotland,F,26.0,premier_league_data/season_1617/Steven_Fletcher_3850.png
14805,Phil Foden,England,M,47.0,premier_league_data/season_1617/Phil_Foden_14805.png
14298,Michael Folivi,England,F,27.0,premier_league_data/season_1617/Michael_Folivi_14298.png
3877,Adam Forshaw,England,M,28.0,premier_league_data/season_1617/Adam_Forshaw_3877.png
3170,Fraser Forster,England,G,20.0,premier_league_data/season_1617/Fraser_Forster_3170.png
2932,Ben Foster,England,G,12.0,premier_league_data/season_1617/Ben_Foster_2932.png
13561,Timothy Fosu-Mensah,Netherlands,D,24.0,premier_league_data/season_1617/Timothy_Fosu-Mensah_13561.png
8044,Simon Francis,England,D,2.0,premier_league_data/season_1617/Simon_Francis_8044.png
8052,Ryan Fraser,Scotland,M,24.0,premier_league_data/season_1617/Ryan_Fraser_8052.png
4003,George Friend,England,D,32.0,premier_league_data/season_1617/George_Friend_4003.png
13570,Dael Fry,England,M,,premier_league_data/season_1617/Dael_Fry_13570.png
4335,Ezekiel Fryers,England,D,29.0,premier_league_data/season_1617/Ezekiel_Fryers_4335.png
5371,Christian Fuchs,Austria,D,22.0,premier_league_data/season_1617/Christian_Fuchs_5371.png
7482,Jay Fulton,Scotland,M,28.0,premier_league_data/season_1617/Jay_Fulton_7482.png
13387,Ramiro Funes Mori,Argentina,D,3.0,premier_league_data/season_1617/Ramiro_Funes_Mori_13387.png
12639,Manolo Gabbiadini,Italy,F,23.0,premier_league_data/season_1617/Manolo_Gabbiadini_12639.png
19680,Gabriel Jesus,Brazil,F,9.0,premier_league_data/season_1617/Gabriel_Jesus_19680.png
10423,Gabriel Paulista,Brazil,D,3.0,premier_league_data/season_1617/Gabriel_Paulista_10423.png
9650,Sam Gallagher,England,F,20.0,premier_league_data/season_1617/Sam_Gallagher_9650.png
9163,Brendan Galloway,Zimbabwe,D,22.0,premier_league_data/season_1617/Brendan_Galloway_9163.png
10528,Cristian Gamboa,Costa Rica,D,2.0,premier_league_data/season_1617/Cristian_Gamboa_10528.png
3868,Luke Garbutt,England,D,29.0,premier_league_data/season_1617/Luke_Garbutt_3868.png
12946,Aleix García,Spain,M,24.0,premier_league_data/season_1617/Aleix_García_12946.png
5937,Florin Gardos,Romania,D,25.0,premier_league_data/season_1617/Florin_Gardos_5937.png
4771,Dwight Gayle,England,F,25.0,premier_league_data/season_1617/Dwight_Gayle_4771.png
4600,Paulo Gazzaniga,Argentina,G,13.0,premier_league_data/season_1617/Paulo_Gazzaniga_4600.png
14725,Shamal George,England,G,19.0,premier_league_data/season_1617/Shamal_George_14725.png
4740,Rudy Gestede,Benin,F,14.0,premier_league_data/season_1617/Rudy_Gestede_4740.png
3046,Kieran Gibbs,England,D,3.0,premier_league_data/season_1617/Kieran_Gibbs_3046.png
2942,Darron Gibson,Ireland,M,43.0,premier_league_data/season_1617/Darron_Gibson_2942.png
8249,Jason Gilchrist,England,F,14.0,
4061,Matthew Gilks,Scotland,G,1.0,
10951,Rene Gilmartin,Ireland,G,13.0,premier_league_data/season_1617/Rene_Gilmartin_10951.png
4481,Olivier Giroud,France,F,9.0,premier_league_data/season_1617/Olivier_Giroud_4481.png
851,Shay Given,Ireland,G,24.0,premier_league_data/season_1617/Shay_Given_851.png
10469,George Glendon,England,M,8.0,
4478,Serge Gnabry,Germany,F,29.0,premier_league_data/season_1617/Serge_Gnabry_4478.png
14830,Angel Gomes,England,M,,premier_league_data/season_1617/Angel_Gomes_14830.png
10651,Joe Gomez,England,D,2.0,premier_league_data/season_1617/Joe_Gomez_10651.png
6900,Bafétimbi Gomis,France,F,18.0,premier_league_data/season_1617/Bafétimbi_Gomis_6900.png
11961,Lynden Gooch,United States,M,2.0,premier_league_data/season_1617/Lynden_Gooch_11961.png
13922,Brandon Goodship,England,F,10.0,
