player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Taiwo Awoniyi,9,ng NGA,FW,25-071,63,1,0,0,0,3,2,0,0,20,1,0,3,0.8,0.8,0.6,5,1,7,8,87.5,1,8,1,1,0
Joe Worrall,4,eng ENG,CB,25-285,27,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0
Jesse Lingard,11,eng ENG,LW,29-311,63,0,0,0,0,1,1,0,0,27,1,1,2,0.1,0.1,0.0,1,0,7,16,43.8,0,17,0,0,0
Brennan Johnson,20,wls WAL,FW,21-152,27,0,0,0,0,1,1,0,0,8,0,0,0,0.2,0.2,0.0,0,0,1,3,33.3,0,5,0,0,0
Morgan Gibbs-White,10,eng ENG,"RW,FW",22-268,90,0,0,0,0,1,0,0,0,43,0,3,0,0.4,0.4,0.2,4,0,14,26,53.8,4,25,1,3,2
Cheikhou Kouyaté,21,sn SEN,"LM,CM",32-305,79,0,0,0,0,1,1,0,0,39,3,0,4,0.1,0.1,0.3,3,0,18,26,69.2,3,14,2,3,2
Orel Mangala,5,be BEL,CM,24-218,11,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0
Remo Freuler,23,ch SUI,CM,30-190,90,0,0,0,0,0,0,1,0,32,3,1,2,0.0,0.0,0.0,0,0,17,22,77.3,1,15,0,1,1
Ryan Yates,22,eng ENG,"RM,CM",24-335,90,0,0,0,0,2,2,0,0,34,3,0,0,0.3,0.3,0.0,1,0,14,21,66.7,1,14,1,1,1
Neco Williams,7,wls WAL,LB,21-192,71,0,0,0,0,1,0,0,0,43,1,1,2,0.0,0.0,0.0,0,0,16,30,53.3,0,24,2,4,2
Renan Lodi,32,br BRA,LB,24-197,19,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0
Scott McKenna,26,sct SCO,CB,25-344,90,0,0,0,0,0,0,0,0,47,0,1,1,0.0,0.0,0.1,1,0,27,32,84.4,0,19,0,0,0
Steve Cook,3,eng ENG,CB,31-186,90,0,0,0,0,0,0,0,0,20,0,1,0,0.0,0.0,0.3,1,0,9,12,75.0,0,4,0,0,0
Serge Aurier,24,ci CIV,RB,29-302,90,0,0,0,0,0,0,0,0,40,7,0,1,0.0,0.0,0.0,0,0,12,24,50.0,1,16,3,2,0
Dean Henderson,1,eng ENG,GK,25-224,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,13,28,46.4,0,12,0,0,0
