player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Cristiano Ronaldo,7,pt POR,FW,36-226,90,1,0,0,0,7,5,0,0,42,0,0,0,1.6,1.6,0.0,2,1,23,28,82.1,1,32,3,0,0
Paul Pogba,6,fr FRA,LW,28-188,72,0,0,0,0,2,0,0,0,51,3,0,0,0.1,0.1,0.1,3,0,35,39,89.7,3,35,2,9,8
Jesse Lingard,14,eng ENG,RW,28-278,18,1,0,0,0,1,1,0,0,16,0,0,0,0.0,0.0,0.0,1,0,13,15,86.7,1,14,2,0,0
Mason Greenwood,11,eng ENG,RW,19-353,72,0,0,0,0,0,0,0,0,46,1,0,2,0.0,0.0,0.0,3,0,35,40,87.5,3,29,3,2,2
Jadon Sancho,25,eng ENG,LW,21-178,18,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,17,21,81.0,3,15,1,0,0
Bruno Fernandes,18,pt POR,AM,27-011,90,0,0,0,0,3,2,0,0,87,0,0,2,0.1,0.1,1.0,7,0,59,80,73.8,6,50,3,2,1
Fred,17,br BRA,DM,28-198,87,0,0,0,0,0,0,0,0,90,4,1,1,0.0,0.0,0.0,3,0,69,78,88.5,4,54,0,1,0
Nemanja Matić,31,rs SRB,DM,33-049,3,0,1,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,1,7,8,87.5,2,5,0,1,1
Scott McTominay,39,sct SCO,DM,24-285,90,0,0,0,0,1,0,0,0,71,1,1,2,0.1,0.1,0.1,3,0,54,59,91.5,7,53,4,2,1
Luke Shaw,23,eng ENG,LB,26-069,90,0,0,0,0,1,1,0,0,76,1,0,0,0.0,0.0,0.3,7,1,57,70,81.4,1,45,3,0,0
Harry Maguire,5,eng ENG,CB,28-198,90,0,0,0,0,1,0,0,0,60,0,0,2,0.0,0.0,0.0,0,0,43,49,87.8,2,29,1,1,1
Raphaël Varane,19,fr FRA,CB,28-147,90,0,0,0,0,0,0,0,0,101,2,0,3,0.0,0.0,0.0,1,0,87,93,93.5,8,68,4,1,1
Aaron Wan-Bissaka,29,eng ENG,RB,23-297,90,0,0,0,0,1,1,0,0,84,2,0,1,0.0,0.0,0.0,1,0,64,71,90.1,6,52,3,5,4
David de Gea,1,es ESP,GK,30-316,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,23,24,95.8,0,14,0,0,0
